proband_id,Session_Duration (hours),Calories_Burned,Workout_Type
15375,1.91,2239.86,Strength
15376,1.23,1623.6,HIIT
15377,0.75,659.4,Cardio
15378,0.73,883.3,HIIT
15379,1.29,1237.37,Cardio
15380,1.3,936.0,Yoga
15381,1.02,673.2,Yoga
15382,1.28,844.03,Yoga
15383,1.9,2714.91,HIIT
15384,1.0,879.2,Cardio
15385,1.99,2071.19,Cardio
15386,0.89,882.7,Strength
15387,1.55,2216.5,HIIT
15388,0.8,968.88,HIIT
15389,1.59,1861.73,Strength
15390,1.09,960.07,Cardio
15391,1.06,763.84,Yoga
15392,0.66,582.38,Cardio
15393,0.61,536.8,Cardio
15394,0.91,1099.1,HIIT
15395,1.84,1913.6,Cardio
15396,0.52,342.89,Yoga
15397,1.82,2602.6,HIIT
15398,1.17,1123.2,Cardio
15399,1.47,1586.28,Strength
15400,0.83,547.8,Yoga
15401,1.07,769.76,Yoga
15402,1.57,1631.54,Cardio
15403,1.11,797.87,Yoga
15404,1.97,2817.1,HIIT
15405,1.97,1536.6,Yoga
15406,1.76,1831.81,Cardio
15407,1.16,1529.92,HIIT
15408,1.28,1227.78,Cardio
15409,1.14,1127.57,Strength
15410,1.54,1201.2,Yoga
15411,1.33,1758.53,HIIT
15412,0.85,561.51,Yoga
15413,1.14,1504.8,HIIT
15414,1.14,1095.31,Cardio
15415,0.99,869.62,Cardio
15416,1.03,1112.4,Strength
15417,1.17,1027.73,Cardio
15418,1.7,1989.0,Strength
15419,1.03,988.8,Cardio
15420,1.86,1937.38,Cardio
15421,1.37,987.22,Yoga
15422,1.16,833.11,Yoga
15423,1.36,1196.8,Cardio
15424,1.27,1680.59,HIIT
15425,0.82,992.2,HIIT
15426,1.51,1629.44,Strength
15427,1.35,1460.43,Strength
15428,1.56,1621.15,Cardio
15429,1.16,1528.65,HIIT
15430,1.37,984.76,Yoga
15431,0.55,664.9,HIIT
15432,0.64,774.4,HIIT
15433,0.8,789.84,Strength
15434,1.21,1196.81,Strength
15435,1.07,1411.22,HIIT
15436,0.59,713.25,HIIT
15437,1.23,811.8,Yoga
15438,1.46,1576.8,Strength
15439,1.2,866.16,Yoga
15440,1.07,1025.49,Cardio
15441,1.78,2082.6,Strength
15442,1.36,1347.62,Strength
15443,1.41,1704.55,HIIT
15444,1.99,2845.7,HIIT
15445,1.38,991.12,Yoga
15446,1.14,820.8,Yoga
15447,1.03,741.6,Yoga
15448,1.06,763.84,Yoga
15449,1.26,1664.59,HIIT
15450,1.27,1220.22,Cardio
15451,1.36,1790.71,HIIT
15452,1.45,1390.84,Cardio
15453,1.39,1334.4,Cardio
15454,1.1,1186.02,Strength
15455,0.84,830.84,Strength
15456,1.62,1265.54,Yoga
15457,1.07,1412.4,HIIT
15458,1.34,1768.8,HIIT
15459,1.37,1315.2,Cardio
15460,1.38,1491.64,Strength
15461,0.81,712.8,Cardio
15462,0.96,1160.54,HIIT
15463,1.03,740.36,Yoga
15464,1.11,1460.32,HIIT
15465,1.58,1232.4,Yoga
15466,1.09,784.15,Yoga
15467,1.32,1307.99,Strength
15468,1.18,1427.8,HIIT
15469,1.85,1439.67,Yoga
15470,1.08,1427.98,HIIT
15471,1.37,988.04,Yoga
15472,1.01,1332.09,HIIT
15473,1.43,1028.74,Yoga
15474,1.68,2404.25,HIIT
15475,1.37,984.76,Yoga
15476,0.71,700.34,Strength
15477,1.5,1815.0,HIIT
15478,1.54,1601.6,Cardio
15479,1.27,1256.16,Strength
15480,1.11,798.53,Yoga
15481,1.65,1934.96,Strength
15482,1.08,1165.43,Strength
15483,1.16,834.5,Yoga
15484,1.3,936.78,Yoga
15485,1.18,1129.97,Cardio
15486,0.7,461.16,Yoga
15487,1.46,1927.2,HIIT
15488,1.03,1112.4,Strength
15489,1.93,2258.1,Strength
15490,1.77,1840.8,Cardio
15491,1.9,2723.27,HIIT
15492,1.27,1676.4,HIIT
15493,1.91,1987.93,Cardio
15494,1.36,898.42,Yoga
15495,1.33,1276.8,Cardio
15496,1.57,1632.8,Cardio
15497,0.88,773.7,Cardio
15498,1.47,1060.16,Yoga
15499,1.3,934.44,Yoga
15500,1.35,1782.0,HIIT
15501,1.78,2079.4,Strength
15502,1.14,1502.29,HIIT
15503,0.91,601.15,Yoga
15504,1.13,1221.42,Strength
15505,1.49,1071.01,Yoga
15506,1.06,1146.71,Strength
15507,1.3,1250.08,Cardio
15508,1.07,939.03,Cardio
15509,1.12,1107.79,Strength
15510,0.83,1001.56,HIIT
15511,1.25,1353.38,Strength
15512,1.79,1863.03,Cardio
15513,1.1,1455.63,HIIT
15514,1.79,1858.74,Cardio
15515,1.27,913.64,Yoga
15516,0.68,672.59,Strength
15517,1.52,1583.23,Cardio
15518,1.06,1284.93,HIIT
15519,1.3,1285.83,Strength
15520,1.21,1195.72,Strength
15521,1.31,943.2,Yoga
15522,0.85,748.0,Cardio
15523,1.25,1515.25,HIIT
15524,1.02,1100.68,Strength
15525,1.27,1219.2,Cardio
15526,1.37,1480.83,Strength
15527,1.27,914.4,Yoga
15528,0.66,435.2,Yoga
15529,1.04,1375.09,HIIT
15530,1.98,2062.37,Cardio
15531,1.03,1360.73,HIIT
15532,1.36,1345.18,Strength
15533,2.0,2081.6,Cardio
15534,0.87,862.08,Strength
15535,0.96,1160.54,HIIT
15536,1.13,1219.38,Strength
15537,1.67,2382.59,HIIT
15538,1.88,1464.14,Yoga
15539,1.25,1099.0,Cardio
15540,1.06,1143.85,Strength
15541,0.96,845.57,Cardio
15542,1.71,1778.4,Cardio
15543,1.09,785.45,Yoga
15544,1.41,1394.63,Strength
15545,0.71,466.47,Yoga
15546,1.25,1650.0,HIIT
15547,1.09,1438.8,HIIT
15548,1.03,987.98,Cardio
15549,1.63,1271.4,Yoga
15550,0.8,528.48,Yoga
15551,1.32,1743.85,HIIT
15552,0.67,810.7,HIIT
15553,1.56,2234.23,HIIT
15554,1.41,1354.73,Cardio
15555,1.18,850.31,Yoga
15556,1.54,1203.05,Yoga
15557,1.56,2232.52,HIIT
15558,1.23,1084.37,Cardio
15559,1.29,1392.04,Strength
15560,1.35,1458.0,Strength
15561,1.04,1259.54,HIIT
15562,1.03,741.6,Yoga
15563,1.03,987.98,Cardio
15564,0.86,758.86,Cardio
15565,0.95,836.76,Cardio
15566,1.13,1490.36,HIIT
15567,1.43,1543.11,Strength
15568,1.29,1237.37,Cardio
15569,1.2,1299.24,Strength
15570,1.07,1157.53,Strength
15571,1.85,2164.5,Strength
15572,1.99,2072.78,Cardio
15573,1.0,719.4,Yoga
15574,1.35,1294.92,Cardio
15575,1.17,1541.83,HIIT
15576,1.17,841.7,Yoga
15577,0.8,792.0,Strength
15578,1.34,1448.41,Strength
15579,1.98,2316.6,Strength
15580,1.27,1116.58,Cardio
15581,1.37,1357.53,Strength
15582,1.97,2821.43,HIIT
15583,1.4,1007.16,Yoga
15584,1.32,870.41,Yoga
15585,1.29,929.57,Yoga
15586,1.47,1940.4,HIIT
15587,1.41,1352.47,Cardio
15588,1.46,1053.83,Yoga
15589,1.4,1692.46,HIIT
15590,0.97,1172.63,HIIT
15591,1.48,1420.8,Cardio
15592,1.3,935.22,Yoga
15593,1.14,820.12,Yoga
15594,1.17,772.2,Yoga
15595,1.36,979.2,Yoga
15596,1.65,1924.56,Strength
15597,1.27,1675.0,HIIT
15598,1.52,1579.58,Cardio
15599,1.25,825.75,Yoga
15600,1.48,1063.82,Yoga
15601,0.77,762.3,Strength
15602,1.27,1375.03,Strength
15603,1.74,1356.16,Yoga
15604,1.22,1210.0,Strength
15605,0.66,581.33,Cardio
15606,1.31,1257.6,Cardio
15607,0.76,668.19,Cardio
15608,1.26,1361.93,Strength
15609,1.51,1770.78,Strength
15610,1.15,1139.54,Strength
15611,0.68,597.86,Cardio
15612,1.19,1573.42,HIIT
15613,1.8,2109.24,Strength
15614,1.3,937.56,Yoga
15615,1.21,871.93,Yoga
15616,1.37,1482.07,Strength
15617,1.11,1199.8,Strength
15618,0.51,336.91,Yoga
15619,1.62,2313.04,HIIT
15620,1.39,1376.1,Strength
15621,0.93,1126.32,HIIT
15622,0.91,801.53,Cardio
15623,1.1,967.12,Cardio
15624,0.62,545.6,Cardio
15625,1.06,1396.87,HIIT
15626,1.31,1151.75,Cardio
15627,0.73,641.82,Cardio
15628,1.42,1362.06,Cardio
15629,1.73,1348.36,Yoga
15630,1.43,1372.8,Cardio
15631,1.24,1227.6,Strength
15632,1.38,993.6,Yoga
15633,1.37,1657.7,HIIT
15634,1.08,1167.37,Strength
15635,1.17,1413.13,HIIT
15636,0.65,570.96,Cardio
15637,1.87,2674.1,HIIT
15638,1.17,1121.33,Cardio
15639,0.87,1052.7,HIIT
15640,1.48,1466.53,Strength
15641,1.23,1222.13,Strength
15642,0.56,677.6,HIIT
15643,0.81,800.44,Strength
15644,0.82,722.26,Cardio
15645,0.92,812.54,Cardio
15646,1.99,2331.88,Strength
15647,0.68,448.39,Yoga
15648,1.23,1328.4,Strength
15649,0.82,720.94,Cardio
15650,1.37,1657.7,HIIT
15651,1.14,1507.31,HIIT
15652,0.85,746.64,Cardio
15653,1.14,1094.4,Cardio
15654,1.52,2171.93,HIIT
15655,1.31,943.2,Yoga
15656,1.36,1645.6,HIIT
15657,1.37,1356.3,Strength
15658,1.02,671.98,Yoga
15659,1.74,1358.24,Yoga
15660,0.7,693.63,Strength
15661,1.15,1242.0,Strength
15662,1.15,1394.03,HIIT
15663,1.17,1029.6,Cardio
15664,1.17,1125.07,Cardio
15665,0.82,721.6,Cardio
15666,1.34,964.0,Yoga
15667,1.18,1558.9,HIIT
15668,0.71,625.94,Cardio
15669,1.09,1438.8,HIIT
15670,0.66,651.62,Strength
15671,1.24,1339.2,Strength
15672,1.37,1318.49,Cardio
15673,1.94,2014.5,Cardio
15674,1.83,1425.2,Yoga
15675,1.92,1993.73,Cardio
15676,1.17,1157.25,Strength
15677,1.26,1250.8,Strength
15678,1.24,892.8,Yoga
15679,1.66,1293.8,Yoga
15680,1.37,902.56,Yoga
15681,1.51,2160.96,HIIT
15682,1.45,1912.41,HIIT
15683,1.32,1161.6,Cardio
15684,1.15,1521.8,HIIT
15685,1.62,1895.4,Strength
15686,1.43,1887.6,HIIT
15687,0.68,822.05,HIIT
15688,1.49,1429.21,Cardio
15689,0.9,593.46,Yoga
15690,0.83,730.4,Cardio
15691,1.24,1190.4,Cardio
15692,1.59,2270.2,HIIT
15693,1.25,1512.5,HIIT
15694,1.03,1114.25,Strength
15695,0.67,812.17,HIIT
15696,0.9,596.7,Yoga
15697,1.51,1571.61,Cardio
15698,1.6,1873.44,Strength
15699,1.13,813.6,Yoga
15700,1.22,1208.9,Strength
15701,1.31,1585.1,HIIT
15702,1.02,734.4,Yoga
15703,1.81,1413.97,Yoga
15704,1.28,843.26,Yoga
15705,1.13,1491.6,HIIT
15706,1.09,1177.2,Strength
15707,1.41,1351.34,Cardio
15708,0.87,860.52,Strength
15709,1.49,1970.08,HIIT
15710,1.79,2559.7,HIIT
15711,1.41,1522.8,Strength
15712,0.75,494.1,Yoga
15713,0.56,369.94,Yoga
15714,0.92,909.97,Strength
15715,1.3,1145.04,Cardio
15716,1.3,936.78,Yoga
15717,0.8,967.12,HIIT
15718,0.67,810.7,HIIT
15719,1.8,2107.62,Strength
15720,0.68,598.94,Cardio
15721,1.03,679.8,Yoga
15722,1.01,1335.42,HIIT
15723,1.09,1177.2,Strength
15724,1.59,2277.2,HIIT
15725,0.85,748.0,Cardio
15726,1.33,1277.86,Cardio
15727,1.2,1293.84,Strength
15728,1.41,1353.6,Cardio
15729,1.26,907.96,Yoga
15730,1.43,1256.11,Cardio
15731,1.37,1657.7,HIIT
15732,0.69,606.65,Cardio
15733,1.39,1000.8,Yoga
15734,1.54,1797.64,Strength
15735,1.15,1240.97,Strength
15736,1.76,1373.86,Yoga
15737,0.9,1088.01,HIIT
15738,1.42,1365.47,Cardio
15739,1.17,1120.39,Cardio
15740,1.28,1547.39,HIIT
15741,0.79,521.4,Yoga
15742,1.38,1820.08,HIIT
15743,1.19,856.8,Yoga
15744,0.75,905.85,HIIT
15745,1.37,983.93,Yoga
15746,1.42,1404.52,Strength
15747,1.19,1177.03,Strength
15748,1.8,2102.76,Strength
15749,1.27,1677.8,HIIT
15750,1.24,1190.4,Cardio
15751,1.36,980.83,Yoga
15752,1.42,1359.79,Cardio
15753,1.24,1188.42,Cardio
15754,0.72,869.62,HIIT
15755,0.68,448.39,Yoga
15756,0.76,750.35,Strength
15757,1.52,1778.4,Strength
15758,1.19,1144.3,Cardio
15759,0.84,832.36,Strength
15760,1.65,1289.97,Yoga
15761,1.36,1468.8,Strength
15762,1.36,1196.8,Cardio
15763,1.35,1460.43,Strength
15764,1.35,972.0,Yoga
15765,1.32,1742.4,HIIT
15766,1.47,1587.6,Strength
15767,1.18,1427.8,HIIT
15768,1.03,1112.4,Strength
15769,1.45,1914.0,HIIT
15770,1.15,826.62,Yoga
15771,1.39,917.4,Yoga
15772,1.47,1942.02,HIIT
15773,1.22,1474.86,HIIT
15774,1.35,972.81,Yoga
15775,1.2,1150.08,Cardio
15776,1.79,2563.64,HIIT
15777,0.67,588.53,Cardio
15778,1.62,1687.39,Cardio
15779,1.87,2674.1,HIIT
15780,0.65,430.17,Yoga
15781,1.2,863.28,Yoga
15782,0.83,1004.3,HIIT
15783,1.48,1419.62,Cardio
15784,1.02,977.57,Cardio
15785,1.04,1372.8,HIIT
15786,0.7,460.74,Yoga
15787,0.89,882.7,Strength
15788,1.96,2038.4,Cardio
15789,1.42,1359.79,Cardio
15790,1.36,1645.6,HIIT
15791,1.35,1458.0,Strength
15792,0.74,488.84,Yoga
15793,1.34,1771.75,HIIT
15794,1.09,1048.14,Cardio
15795,1.46,1580.74,Strength
15796,0.89,783.2,Cardio
15797,1.71,2000.7,Strength
15798,1.21,871.2,Yoga
15799,1.37,987.22,Yoga
15800,0.94,620.4,Yoga
15801,1.79,2094.3,Strength
15802,1.54,1199.35,Yoga
15803,1.85,2641.43,HIIT
15804,1.08,712.15,Yoga
15805,1.33,1320.29,Strength
15806,1.1,1053.36,Cardio
15807,1.38,1671.32,HIIT
15808,0.89,782.49,Cardio
15809,0.58,574.72,Strength
15810,1.39,1499.95,Strength
15811,1.47,1411.2,Cardio
15812,1.59,1240.2,Yoga
15813,0.94,825.7,Cardio
15814,1.4,1510.74,Strength
15815,1.2,1585.32,HIIT
15816,0.73,482.68,Yoga
15817,1.84,2635.25,HIIT
15818,0.92,809.6,Cardio
15819,1.99,2069.6,Cardio
15820,1.28,920.83,Yoga
15821,1.37,1206.7,Cardio
15822,1.76,2057.62,Strength
15823,0.82,994.0,HIIT
15824,1.53,1190.65,Yoga
15825,1.32,1426.79,Strength
15826,1.81,2120.96,Strength
15827,1.68,1965.6,Strength
15828,1.76,1372.8,Yoga
15829,1.37,1356.3,Strength
15830,1.39,1373.6,Strength
15831,1.7,1770.72,Cardio
15832,1.19,1047.2,Cardio
15833,1.86,1451.92,Yoga
15834,1.79,1394.05,Yoga
15835,1.03,904.75,Cardio
15836,1.8,2107.62,Strength
15837,0.76,670.62,Cardio
15838,1.27,1371.6,Strength
15839,1.22,1611.74,HIIT
15840,1.87,1459.72,Yoga
15841,1.26,1359.67,Strength
15842,1.36,898.42,Yoga
15843,1.93,1506.56,Yoga
15844,1.09,960.94,Cardio
15845,1.51,1762.62,Strength
15846,1.14,1231.2,Strength
15847,1.35,1458.0,Strength
15848,1.05,1387.16,HIIT
15849,1.43,1260.69,Cardio
15850,1.09,1178.18,Strength
15851,1.1,1053.36,Cardio
15852,1.3,1287.0,Strength
15853,1.8,2104.38,Strength
15854,1.7,1324.98,Yoga
15855,0.7,846.23,HIIT
15856,1.02,1100.68,Strength
15857,1.16,1148.4,Strength
15858,1.35,1337.72,Strength
15859,1.4,1386.0,Strength
15860,1.85,2164.5,Strength
15861,0.96,1163.71,HIIT
15862,1.27,1256.16,Strength
15863,0.85,559.47,Yoga
15864,1.18,1276.52,Strength
15865,0.94,620.4,Yoga
15866,1.26,906.44,Yoga
15867,1.08,1072.12,Strength
15868,1.0,958.4,Cardio
15869,0.95,938.79,Strength
15870,1.32,1309.18,Strength
15871,1.39,1501.2,Strength
15872,1.3,1144.0,Cardio
15873,1.15,1519.26,HIIT
15874,0.55,363.33,Yoga
15875,1.29,1702.8,HIIT
15876,1.2,864.72,Yoga
15877,1.58,2261.14,HIIT
15878,1.11,1064.71,Cardio
15879,0.91,599.51,Yoga
15880,0.81,980.99,HIIT
15881,1.35,891.81,Yoga
15882,1.62,2314.82,HIIT
15883,0.54,475.2,Cardio
15884,1.43,1029.6,Yoga
15885,0.78,514.33,Yoga
15886,1.09,1049.02,Cardio
15887,1.49,1971.72,HIIT
15888,1.39,1836.33,HIIT
15889,1.03,1110.55,Strength
15890,0.77,678.22,Cardio
15891,1.4,1851.08,HIIT
15892,1.48,1418.43,Cardio
15893,1.26,1248.53,Strength
15894,1.65,2357.68,HIIT
15895,1.89,2702.7,HIIT
15896,1.38,908.32,Yoga
15897,1.33,1437.6,Strength
15898,1.64,1277.23,Yoga
15899,1.52,1582.02,Cardio
15900,1.85,2651.6,HIIT
15901,1.24,819.14,Yoga
15902,1.31,1586.54,HIIT
15903,1.72,2009.3,Strength
15904,0.53,467.25,Cardio
15905,1.36,1193.54,Cardio
15906,0.55,363.99,Yoga
15907,1.14,1094.4,Cardio
15908,1.28,1381.25,Strength
15909,0.89,587.4,Yoga
15910,0.74,651.2,Cardio
15911,1.27,838.2,Yoga
15912,1.32,870.41,Yoga
15913,1.3,1716.0,HIIT
15914,1.35,1777.54,HIIT
15915,1.18,1132.8,Cardio
15916,0.59,583.04,Strength
15917,1.15,1516.74,HIIT
15918,1.19,1284.13,Strength
15919,1.39,1378.6,Strength
15920,1.34,1287.47,Cardio
15921,1.06,761.93,Yoga
15922,1.21,1198.99,Strength
15923,1.15,1519.26,HIIT
15924,1.97,1537.78,Yoga
15925,1.13,1367.3,HIIT
15926,1.31,863.03,Yoga
15927,1.32,1743.85,HIIT
15928,1.07,1156.56,Strength
15929,1.38,912.46,Yoga
15930,1.46,962.72,Yoga
15931,0.91,903.36,Strength
15932,1.03,740.36,Yoga
15933,0.8,793.44,Strength
15934,1.32,951.98,Yoga
15935,1.19,1143.35,Cardio
15936,1.27,1679.19,HIIT
15937,0.77,762.3,Strength
15938,1.09,720.71,Yoga
15939,1.61,1885.15,Strength
15940,1.89,2702.7,HIIT
15941,1.29,1237.37,Cardio
15942,1.14,753.08,Yoga
15943,1.35,972.0,Yoga
15944,0.53,640.13,HIIT
15945,1.09,785.45,Yoga
15946,1.05,1386.0,HIIT
15947,1.49,1968.44,HIIT
15948,1.12,985.6,Cardio
15949,1.31,1582.22,HIIT
15950,1.62,1896.86,Strength
15951,1.2,1298.16,Strength
15952,1.35,1634.98,HIIT
15953,1.03,1356.2,HIIT
15954,1.65,1716.0,Cardio
15955,1.92,1999.87,Cardio
15956,0.58,573.16,Strength
15957,1.36,1470.02,Strength
15958,1.97,1536.6,Yoga
15959,1.0,1321.1,HIIT
15960,1.12,1072.51,Cardio
15961,1.24,1336.97,Strength
15962,1.14,1095.31,Cardio
15963,1.18,1131.86,Cardio
15964,1.32,1307.99,Strength
15965,0.56,492.8,Cardio
15966,1.07,704.27,Yoga
15967,1.3,1571.57,HIIT
15968,1.19,1573.42,HIIT
15969,1.13,1495.33,HIIT
15970,1.22,1478.88,HIIT
15971,1.3,1244.88,Cardio
15972,1.44,1262.59,Cardio
15973,1.37,1480.83,Strength
15974,0.9,1089.0,HIIT
15975,1.33,876.2,Yoga
15976,1.04,749.42,Yoga
15977,1.08,1423.22,HIIT
15978,1.06,1143.85,Strength
15979,0.99,713.39,Yoga
15980,0.85,561.0,Yoga
15981,1.13,1220.4,Strength
15982,1.15,1103.08,Cardio
15983,1.43,1257.26,Cardio
15984,1.12,1074.3,Cardio
15985,1.01,1090.8,Strength
15986,1.48,1064.71,Yoga
15987,1.11,798.53,Yoga
15988,1.02,1344.16,HIIT
15989,1.87,2669.99,HIIT
15990,0.82,812.54,Strength
15991,0.84,1018.25,HIIT
15992,0.97,1174.77,HIIT
15993,1.59,1863.16,Strength
15994,0.81,534.6,Yoga
15995,1.19,1049.1,Cardio
15996,1.98,2318.38,Strength
15997,0.6,727.98,HIIT
15998,1.2,1452.0,HIIT
15999,1.37,1806.89,HIIT
16000,1.01,999.9,Strength
16001,1.31,1295.72,Strength
16002,0.91,1103.1,HIIT
16003,1.15,828.69,Yoga
16004,0.83,820.21,Strength
16005,1.5,1978.35,HIIT
16006,1.86,1448.57,Yoga
16007,1.35,1336.5,Strength
16008,0.77,508.2,Yoga
16009,0.69,607.2,Cardio
16010,1.25,1236.38,Strength
16011,0.58,574.2,Strength
16012,1.32,1306.8,Strength
16013,1.88,2199.6,Strength
16014,1.47,1295.95,Cardio
16015,1.65,1713.36,Cardio
16016,1.35,1456.78,Strength
16017,1.34,1445.99,Strength
16018,1.27,1217.17,Cardio
16019,1.26,1209.6,Cardio
16020,1.03,987.98,Cardio
16021,1.18,1037.46,Cardio
16022,1.05,1006.32,Cardio
16023,1.36,979.2,Yoga
16024,1.07,770.4,Yoga
16025,1.1,1090.98,Strength
16026,0.78,944.66,HIIT
16027,1.27,1679.19,HIIT
16028,1.13,1221.42,Strength
16029,1.52,1184.69,Yoga
16030,1.19,1572.11,HIIT
16031,1.06,1399.2,HIIT
16032,1.09,784.15,Yoga
16033,1.28,842.5,Yoga
16034,1.29,926.48,Yoga
16035,1.36,1346.4,Strength
16036,0.85,561.0,Yoga
16037,1.47,1453.98,Strength
16038,0.65,572.52,Cardio
16039,1.1,792.0,Yoga
16040,1.44,1381.25,Cardio
16041,1.05,1387.16,HIIT
16042,1.3,1289.34,Strength
16043,0.76,920.44,HIIT
16044,1.97,2817.1,HIIT
16045,1.31,1414.8,Strength
16046,1.29,1136.23,Cardio
16047,0.84,740.54,Cardio
16048,1.67,1735.46,Cardio
16049,1.3,858.78,Yoga
16050,1.83,2610.86,HIIT
16051,1.67,1953.9,Strength
16052,1.89,1474.2,Yoga
16053,0.86,566.57,Yoga
16054,0.84,1014.55,HIIT
16055,1.38,1216.61,Cardio
16056,1.21,1162.57,Cardio
16057,1.3,1713.14,HIIT
16058,1.19,1175.96,Strength
16059,1.08,712.15,Yoga
16060,1.41,1016.05,Yoga
16061,1.12,1478.4,HIIT
16062,0.83,729.07,Cardio
16063,1.3,1285.83,Strength
16064,1.87,1461.97,Yoga
16065,1.9,1482.0,Yoga
16066,1.38,994.43,Yoga
16067,1.48,1795.68,HIIT
16068,0.76,753.77,Strength
16069,1.36,1790.71,HIIT
16070,1.28,923.14,Yoga
16071,1.85,2171.16,Strength
16072,1.39,1834.8,HIIT
16073,1.27,1677.8,HIIT
16074,1.74,2038.93,Strength
16075,1.82,1420.69,Yoga
16076,1.47,1455.3,Strength
16077,1.0,1080.0,Strength
16078,1.96,2293.2,Strength
16079,1.36,979.2,Yoga
16080,1.46,1446.71,Strength
16081,0.55,483.56,Cardio
16082,1.15,1518.0,HIIT
16083,0.58,572.63,Strength
16084,1.42,1020.7,Yoga
16085,1.68,1970.14,Strength
16086,1.74,2490.11,HIIT
16087,1.45,1044.87,Yoga
16088,1.19,1177.03,Strength
16089,1.29,1702.8,HIIT
16090,1.94,2268.05,Strength
16091,1.48,975.91,Yoga
16092,1.69,1977.3,Strength
16093,1.45,1044.87,Yoga
16094,1.41,1521.53,Strength
16095,1.49,1308.82,Cardio
16096,1.35,1783.48,HIIT
16097,1.15,826.62,Yoga
16098,1.81,1883.85,Cardio
16099,1.23,886.34,Yoga
16100,1.05,1384.84,HIIT
16101,1.64,1279.2,Yoga
16102,1.07,1413.58,HIIT
16103,1.25,897.75,Yoga
16104,1.69,1756.25,Cardio
16105,1.13,1118.7,Strength
16106,1.6,2289.76,HIIT
16107,1.32,951.19,Yoga
16108,1.07,1027.2,Cardio
16109,1.63,1908.57,Strength
16110,0.65,642.92,Strength
16111,1.45,1043.13,Yoga
16112,1.41,1239.67,Cardio
16113,1.46,1403.94,Cardio
16114,1.31,943.99,Yoga
16115,1.72,1788.8,Cardio
16116,1.56,2230.8,HIIT
16117,1.6,1872.0,Strength
16118,0.57,501.6,Cardio
16119,1.6,1248.0,Yoga
16120,1.63,1269.44,Yoga
16121,1.1,1188.0,Strength
16122,1.38,912.46,Yoga
16123,1.64,1915.85,Strength
16124,1.87,1941.81,Cardio
16125,1.35,1459.22,Strength
16126,1.77,1842.22,Cardio
16127,1.41,1855.0,HIIT
16128,1.13,1492.84,HIIT
16129,1.32,1425.6,Strength
16130,1.65,1717.32,Cardio
16131,1.37,987.22,Yoga
16132,1.46,1284.8,Cardio
16133,1.38,1215.5,Cardio
16134,0.54,652.81,HIIT
16135,1.03,1110.55,Strength
16136,1.41,1864.3,HIIT
16137,1.21,1160.63,Cardio
16138,1.45,1914.0,HIIT
16139,0.74,650.61,Cardio
16140,1.77,2531.1,HIIT
16141,1.28,921.6,Yoga
16142,0.6,594.0,Strength
16143,1.97,2048.8,Cardio
16144,1.16,1253.84,Strength
16145,1.49,1071.91,Yoga
16146,1.33,1432.81,Strength
16147,1.38,1214.4,Cardio
16148,1.82,2604.6,HIIT
16149,0.88,775.81,Cardio
16150,0.8,790.56,Strength
16151,1.03,740.98,Yoga
16152,1.08,775.66,Yoga
16153,0.68,673.81,Strength
16154,1.41,930.6,Yoga
16155,1.92,1995.26,Cardio
16156,0.81,981.88,HIIT
16157,1.32,1306.8,Strength
16158,0.89,781.78,Cardio
16159,1.62,1687.39,Cardio
16160,1.76,1828.99,Cardio
16161,0.57,563.79,Strength
16162,1.23,1488.3,HIIT
16163,1.79,1395.13,Yoga
16164,1.18,1037.46,Cardio
16165,1.06,1017.6,Cardio
16166,1.42,1879.09,HIIT
16167,1.79,1858.74,Cardio
16168,0.74,651.2,Cardio
16169,1.22,1172.18,Cardio
16170,1.47,1937.17,HIIT
16171,0.93,613.8,Yoga
16172,1.28,1691.01,HIIT
16173,1.45,956.13,Yoga
16174,1.45,1393.16,Cardio
16175,1.31,1151.75,Cardio
16176,1.5,1440.0,Cardio
16177,1.47,1588.92,Strength
16178,1.75,2047.5,Strength
16179,1.14,1093.49,Cardio
16180,0.76,502.51,Yoga
16181,1.36,978.38,Yoga
16182,1.58,2254.19,HIIT
16183,1.66,1296.79,Yoga
16184,1.0,1213.3,HIIT
16185,1.12,986.5,Cardio
16186,1.36,1198.98,Cardio
16187,0.64,422.4,Yoga
16188,1.59,1238.29,Yoga
16189,1.07,1295.88,HIIT
16190,1.27,914.4,Yoga
16191,1.34,1285.33,Cardio
16192,0.58,510.86,Cardio
16193,1.14,822.85,Yoga
16194,1.48,1301.22,Cardio
16195,1.84,2149.49,Strength
16196,1.35,1456.78,Strength
16197,0.71,703.54,Strength
16198,1.14,1003.2,Cardio
16199,1.29,1704.22,HIIT
16200,1.08,1068.23,Strength
16201,1.77,1837.97,Cardio
16202,1.4,1009.68,Yoga
16203,0.78,772.9,Strength
16204,1.54,1800.41,Strength
16205,1.88,2197.91,Strength
16206,1.33,1434.01,Strength
16207,1.0,718.8,Yoga
16208,0.74,733.27,Strength
16209,0.97,960.3,Strength
16210,1.24,1089.22,Cardio
16211,1.2,1190.16,Strength
16212,1.52,2176.94,HIIT
16213,1.08,1307.99,HIIT
16214,0.91,802.26,Cardio
16215,1.03,1247.43,HIIT
16216,1.32,871.2,Yoga
16217,1.87,1457.48,Yoga
16218,1.37,1805.39,HIIT
16219,1.29,1394.36,Strength
16220,0.64,562.69,Cardio
16221,1.73,1797.82,Cardio
16222,0.74,488.84,Yoga
16223,1.36,1195.71,Cardio
16224,1.1,1187.01,Strength
16225,1.19,856.8,Yoga
