proband_id,Water_Intake (liters),Daily meals frequency,Calories
16951,2.7,3.0,1241.0
16952,2.12,4.01,1275.0
16953,3.39,4.01,2566.0
16954,2.2,2.99,2403.0
16955,2.52,2.99,1743.0
16956,2.19,3.01,2455.0
16957,2.69,2.01,1996.0
16958,2.3,4.0,1987.0
16959,2.02,2.0,1234.0
16960,2.21,2.0,2178.0
16961,1.51,2.99,1315.0
16962,3.51,2.0,2516.0
16963,3.69,3.0,3016.0
16964,3.19,3.01,1866.0
16965,2.6,3.01,3141.0
16966,2.0,2.0,2324.0
16967,2.19,3.01,2306.0
16968,2.59,2.99,1793.0
16969,2.36,3.01,1425.0
16970,1.59,2.0,1161.0
16971,1.52,2.01,1819.0
16972,3.3,2.02,1425.0
16973,2.68,3.01,1584.0
16974,1.51,1.99,1945.0
16975,3.5,2.01,2189.0
16976,2.51,3.0,1764.0
16977,2.6,3.03,1704.0
16978,2.61,3.01,1408.0
16979,3.6,2.0,1470.0
16980,2.9,3.0,2628.0
16981,3.51,3.01,2465.0
16982,2.07,3.01,1910.0
16983,2.11,2.99,1087.0
16984,2.67,1.99,1708.0
16985,2.73,2.99,1519.0
16986,1.72,1.98,1606.0
16987,3.29,3.01,1537.0
16988,1.79,3.0,1221.0
16989,2.71,3.0,2359.0
16990,1.92,1.97,1432.0
16991,1.88,2.99,1188.0
16992,3.41,4.0,3170.0
16993,2.12,2.0,1144.0
16994,3.21,3.02,2097.0
16995,3.6,3.0,3007.0
16996,1.9,3.0,1493.0
16997,2.21,2.02,1624.0
16998,3.49,4.01,2144.0
16999,2.61,3.01,3043.0
17000,3.5,3.0,2165.0
17001,3.6,3.0,2482.0
17002,2.31,4.02,2289.0
17003,1.59,3.02,1989.0
17004,2.91,3.01,1613.0
17005,2.0,4.01,1516.0
17006,3.11,2.99,1535.0
17007,1.58,3.01,1918.0
17008,2.09,1.99,2502.0
17009,1.71,2.01,1824.0
17010,3.4,2.98,2538.0
17011,2.19,3.0,1525.0
17012,1.99,2.01,1545.0
17013,2.8,2.02,1467.0
17014,3.5,2.0,1402.0
17015,3.5,2.0,2137.0
17016,3.51,3.01,2352.0
17017,2.68,2.01,1587.0
17018,1.9,3.0,1883.0
17019,2.1,2.01,2462.0
17020,3.1,3.02,1593.0
17021,3.1,3.01,2076.0
17022,1.61,2.99,2115.0
17023,2.81,3.01,2880.0
17024,3.11,3.98,2019.0
17025,3.29,2.97,1931.0
17026,2.9,2.98,2706.0
17027,2.7,1.99,1035.0
17028,2.73,2.02,1931.0
17029,2.69,3.02,1530.0
17030,3.08,3.01,1569.0
17031,3.18,3.0,2686.0
17032,2.7,3.0,1899.0
17033,1.7,2.0,1888.0
17034,2.31,3.99,2721.0
17035,2.09,2.99,2070.0
17036,2.71,2.01,1572.0
17037,1.9,2.02,1541.0
17038,2.69,3.99,1792.0
17039,3.38,1.99,3036.0
17040,3.19,3.01,1762.0
17041,2.32,3.01,3134.0
17042,2.1,4.01,1190.0
17043,2.7,2.02,3457.0
17044,2.0,3.02,1324.0
17045,3.5,3.0,2488.0
17046,2.71,2.0,1461.0
17047,3.5,2.0,2350.0
17048,3.48,4.02,2266.0
17049,3.41,4.01,2735.0
17050,3.48,2.01,2301.0
17051,2.88,2.98,1384.0
17052,2.6,1.99,2243.0
17053,2.1,2.0,2039.0
17054,3.4,3.0,1711.0
17055,2.52,2.99,2148.0
17056,2.11,1.99,1173.0
17057,2.71,4.01,2300.0
17058,3.39,3.02,2195.0
17059,1.66,1.98,1777.0
17060,3.5,4.0,2911.0
17061,3.22,2.02,2109.0
17062,2.09,2.99,2409.0
17063,2.1,3.0,2139.0
17064,3.1,2.99,1956.0
17065,3.09,2.99,3013.0
17066,1.78,2.98,1651.0
17067,3.4,3.02,2296.0
17068,3.29,2.01,1391.0
17069,3.51,2.02,2466.0
17070,2.29,3.02,1340.0
17071,2.0,3.0,1940.0
17072,2.31,3.0,1916.0
17073,2.11,1.98,1133.0
17074,2.41,2.99,2113.0
17075,2.18,4.02,1695.0
17076,2.2,3.0,2523.0
17077,2.21,3.01,1210.0
17078,2.1,2.97,3306.0
17079,2.29,1.99,2083.0
17080,1.81,2.98,1268.0
17081,1.69,4.01,1971.0
17082,3.3,2.0,2240.0
17083,2.58,2.99,3368.0
17084,2.19,2.99,1478.0
17085,2.7,3.01,1913.0
17086,3.39,3.0,3138.0
17087,3.52,2.99,2519.0
17088,3.49,3.01,2371.0
17089,3.4,3.99,2156.0
17090,3.62,2.0,2268.0
17091,3.49,1.99,2448.0
17092,2.7,3.01,1561.0
17093,2.59,4.02,2013.0
17094,2.9,2.99,2498.0
17095,2.59,3.99,1299.0
17096,3.28,3.0,1236.0
17097,2.08,3.0,2294.0
17098,3.51,2.99,2495.0
17099,2.71,2.0,1755.0
17100,3.18,2.97,1949.0
17101,3.6,2.99,3329.0
17102,2.6,3.0,2160.0
17103,2.49,2.02,2773.0
17104,3.5,2.01,2339.0
17105,2.32,2.0,2027.0
17106,2.98,3.0,1864.0
17107,2.71,3.01,1762.0
17108,2.7,2.02,1730.0
17109,3.28,3.0,2990.0
17110,2.14,3.0,3425.0
17111,2.59,4.02,2195.0
17112,2.0,3.0,2910.0
17113,2.38,2.99,1535.0
17114,2.69,4.0,1765.0
17115,3.6,2.99,3219.0
17116,1.51,2.02,2054.0
17117,2.7,2.01,1795.0
17118,3.22,3.0,1852.0
17119,2.6,3.01,3473.0
17120,2.3,1.98,2579.0
17121,3.19,2.99,2698.0
17122,2.71,3.0,1728.0
17123,3.5,3.0,2286.0
17124,1.77,2.99,1842.0
17125,2.7,3.01,1741.0
17126,2.3,2.01,2540.0
17127,2.71,2.99,1158.0
17128,2.82,3.0,3150.0
17129,2.58,2.97,1308.0
17130,2.02,4.0,1762.0
17131,2.19,3.01,1964.0
17132,2.5,1.99,3263.0
17133,2.72,2.0,1445.0
17134,2.71,1.99,2708.0
17135,2.7,3.01,3108.0
17136,2.81,1.99,2105.0
17137,2.91,2.01,1313.0
17138,2.3,3.01,2303.0
17139,3.5,1.99,1307.0
17140,1.63,2.0,1790.0
17141,2.7,3.02,1896.0
17142,1.59,2.01,1450.0
17143,2.39,3.01,1831.0
17144,1.81,3.01,1707.0
17145,1.9,2.0,1404.0
17146,2.69,2.99,1654.0
17147,1.76,3.01,1934.0
17148,1.8,2.99,1752.0
17149,3.52,3.01,2608.0
17150,3.39,1.99,2090.0
17151,1.9,3.01,1250.0
17152,3.28,3.01,3133.0
17153,2.79,3.99,1962.0
17154,2.0,4.0,1790.0
17155,3.4,3.0,2088.0
17156,2.77,3.01,2358.0
17157,3.5,2.96,2507.0
17158,2.29,2.99,2105.0
17159,3.51,4.01,2404.0
17160,2.61,3.01,2152.0
17161,2.7,3.0,2789.0
17162,3.52,2.98,2192.0
17163,2.29,3.03,1222.0
17164,3.6,3.0,2327.0
17165,2.42,3.98,1752.0
17166,3.51,2.0,2500.0
17167,3.42,2.0,3290.0
17168,2.69,2.99,1816.0
17169,2.91,2.99,2804.0
17170,3.29,2.0,2159.0
17171,2.21,2.99,1939.0
17172,2.31,3.01,1264.0
17173,3.52,4.01,3303.0
17174,2.61,2.01,1461.0
17175,2.4,1.98,1878.0
17176,2.02,4.0,1450.0
17177,2.61,3.0,3179.0
17178,1.51,3.0,1862.0
17179,2.6,3.98,2094.0
17180,2.59,3.0,1447.0
17181,2.12,2.99,1709.0
17182,2.1,3.01,2168.0
17183,2.09,3.0,1788.0
17184,1.69,3.0,1916.0
17185,2.9,2.99,2746.0
17186,3.39,3.99,2141.0
17187,2.91,3.01,2763.0
17188,2.18,3.0,2666.0
17189,2.1,1.98,1035.0
17190,2.61,3.0,2125.0
17191,2.61,2.99,1946.0
17192,2.52,3.0,1861.0
17193,2.13,2.01,2508.0
17194,3.48,3.0,2366.0
17195,3.2,1.98,1560.0
17196,2.7,4.01,1695.0
17197,1.5,2.0,1589.0
17198,2.58,3.0,1187.0
17199,3.51,3.0,2269.0
17200,1.99,3.02,2210.0
17201,1.89,2.0,1494.0
17202,2.19,3.03,1325.0
17203,2.7,1.99,1404.0
17204,2.39,3.0,1800.0
17205,2.11,1.99,2377.0
17206,2.02,3.0,2677.0
17207,1.6,3.01,1817.0
17208,2.09,1.99,2364.0
17209,3.48,1.99,2560.0
17210,2.18,3.02,2051.0
17211,2.1,2.98,1399.0
17212,3.4,3.01,2277.0
17213,2.59,2.98,3252.0
17214,2.71,3.01,1916.0
17215,2.49,3.98,1861.0
17216,2.41,3.01,1835.0
17217,1.89,1.97,1562.0
17218,3.49,2.98,2399.0
17219,2.68,2.01,1776.0
17220,2.47,2.99,1284.0
17221,1.8,2.03,1607.0
17222,2.01,3.01,2426.0
17223,2.11,2.99,3439.0
17224,2.59,2.98,2026.0
17225,2.11,4.0,1731.0
17226,2.59,3.0,3175.0
17227,3.0,3.0,1395.0
17228,2.79,1.99,1905.0
17229,3.5,3.0,2313.0
17230,1.69,1.99,2056.0
17231,2.49,2.0,1913.0
17232,2.72,1.97,1604.0
17233,3.49,3.03,2816.0
17234,1.91,3.99,1828.0
17235,3.41,2.98,2010.0
17236,3.59,3.01,3123.0
17237,2.22,2.0,2040.0
17238,2.2,3.02,1524.0
17239,2.2,1.98,1441.0
17240,1.71,2.01,1512.0
17241,3.19,3.01,1730.0
17242,2.18,2.99,1611.0
17243,3.08,3.98,2619.0
17244,1.59,2.0,1401.0
17245,3.51,3.97,2487.0
17246,2.92,3.0,2736.0
17247,1.6,1.98,1641.0
17248,2.2,1.99,1602.0
17249,3.41,2.97,1803.0
17250,2.1,3.01,3463.0
17251,2.72,3.0,1840.0
17252,3.1,3.0,1508.0
17253,3.5,3.99,2319.0
17254,2.92,3.01,1697.0
17255,2.31,3.0,1757.0
17256,2.59,2.97,1096.0
17257,2.69,3.98,1815.0
17258,2.39,4.01,1893.0
17259,3.0,1.99,1601.0
17260,3.22,3.0,1997.0
17261,2.81,2.01,1118.0
17262,2.51,3.02,2458.0
17263,2.58,2.98,3548.0
17264,2.71,1.98,1824.0
17265,3.0,2.99,1232.0
17266,2.89,3.01,2391.0
17267,2.6,2.99,3006.0
17268,1.91,3.01,1426.0
17269,3.09,2.97,2411.0
17270,2.29,3.0,1339.0
17271,3.39,3.0,3104.0
17272,2.7,1.99,1864.0
17273,2.49,3.0,1474.0
17274,2.3,2.01,1777.0
17275,2.71,2.0,1584.0
17276,2.1,2.0,1738.0
17277,2.7,2.99,3243.0
17278,2.22,3.0,1693.0
17279,3.09,1.97,3449.0
17280,2.47,2.99,1987.0
17281,3.58,2.01,2131.0
17282,2.8,4.0,2604.0
17283,2.8,2.99,2865.0
17284,2.6,4.0,2130.0
17285,1.92,3.0,1574.0
17286,3.42,3.02,2446.0
17287,3.41,3.0,1996.0
17288,3.1,3.0,2029.0
17289,1.67,3.99,1797.0
17290,2.12,4.01,2031.0
17291,2.7,4.03,1956.0
17292,1.82,1.99,1371.0
17293,1.68,4.02,1963.0
17294,2.4,3.03,2739.0
17295,2.6,3.0,1750.0
17296,3.31,2.99,2227.0
17297,3.2,3.02,3154.0
17298,2.89,3.0,1700.0
17299,2.09,2.02,1625.0
17300,3.51,2.0,1449.0
17301,3.5,2.99,2475.0
17302,2.3,4.0,2394.0
17303,2.2,2.98,1341.0
17304,1.68,3.0,1636.0
17305,1.7,2.97,1259.0
17306,2.7,2.01,1909.0
17307,2.01,3.0,1400.0
17308,1.47,2.02,1820.0
17309,3.51,3.99,2149.0
17310,1.61,1.99,1477.0
17311,2.11,2.01,1461.0
17312,2.01,3.0,1925.0
17313,3.51,3.01,2205.0
17314,2.7,1.99,1721.0
17315,3.01,1.99,1271.0
17316,1.51,4.0,1827.0
17317,2.3,2.01,2860.0
17318,2.21,2.98,1390.0
17319,2.71,1.99,2190.0
17320,3.01,2.02,1883.0
17321,1.69,2.01,1686.0
17322,2.42,2.02,2146.0
17323,3.1,3.99,2713.0
17324,3.39,3.0,3093.0
17325,2.5,2.01,3074.0
17326,3.12,2.01,3373.0
17327,1.59,3.01,2296.0
17328,2.6,3.01,1096.0
17329,2.6,1.97,2146.0
17330,3.52,4.0,2304.0
17331,2.99,1.99,1620.0
17332,2.21,2.0,3183.0
17333,2.59,2.99,2849.0
17334,3.09,3.0,1617.0
17335,2.42,2.98,1739.0
17336,2.72,2.0,2610.0
17337,3.5,4.0,2239.0
17338,3.2,3.01,2326.0
17339,1.78,3.01,1654.0
17340,1.51,3.99,1536.0
17341,1.98,3.01,1738.0
17342,2.09,3.99,1346.0
17343,2.7,3.01,1537.0
17344,3.1,3.01,2702.0
17345,3.5,2.0,2560.0
17346,2.21,2.02,1502.0
17347,2.4,2.01,1416.0
17348,3.11,1.97,3269.0
17349,3.61,1.99,3202.0
17350,2.51,2.98,3221.0
17351,3.41,2.01,3094.0
17352,2.9,1.98,1415.0
17353,2.41,3.01,1862.0
17354,2.7,3.01,1543.0
17355,2.41,3.99,2842.0
17356,1.9,3.99,1927.0
17357,2.01,2.01,1732.0
17358,2.01,2.0,2052.0
17359,3.4,3.01,1668.0
17360,3.6,2.01,3100.0
17361,2.39,2.01,1603.0
17362,3.01,3.01,1168.0
17363,3.52,2.97,2250.0
17364,2.51,4.02,1285.0
17365,2.41,2.0,1753.0
17366,2.42,3.0,2318.0
17367,2.71,2.99,1757.0
17368,1.71,2.01,1771.0
17369,2.71,2.98,1689.0
17370,3.27,3.02,1747.0
17371,2.12,3.02,2073.0
17372,3.51,4.0,2491.0
17373,2.3,2.02,1948.0
17374,2.41,2.0,1892.0
17375,2.42,3.0,2509.0
17376,3.59,3.0,1424.0
17377,2.2,2.99,3453.0
17378,2.59,3.99,1905.0
17379,3.21,4.0,2547.0
17380,2.82,3.0,1477.0
17381,2.7,2.01,1603.0
17382,1.6,2.99,1519.0
17383,2.71,1.99,1523.0
17384,1.81,2.0,1923.0
17385,2.41,3.0,1568.0
17386,3.5,2.99,2375.0
17387,1.5,2.99,1641.0
17388,2.19,3.0,1790.0
17389,2.41,4.0,1413.0
17390,3.5,3.01,1956.0
17391,2.01,1.99,1557.0
17392,2.71,3.0,2574.0
17393,1.8,3.01,1891.0
17394,2.2,4.0,1062.0
17395,2.72,4.0,1897.0
17396,3.49,2.99,2906.0
17397,2.08,2.02,2048.0
17398,2.71,1.98,2849.0
17399,2.72,1.99,1960.0
17400,3.52,4.0,1751.0
17401,3.22,2.99,1707.0
17402,2.31,2.03,3368.0
17403,2.51,3.0,1524.0
17404,1.49,3.0,2154.0
17405,3.51,1.99,2395.0
17406,1.8,2.98,1404.0
17407,1.7,2.0,2129.0
17408,3.51,2.0,2257.0
17409,1.99,3.99,1529.0
17410,2.29,2.0,3267.0
17411,2.22,2.99,1649.0
17412,3.6,2.99,2602.0
17413,3.51,3.0,2188.0
17414,2.69,2.0,1798.0
17415,2.79,2.98,2610.0
17416,3.38,4.0,3470.0
17417,1.72,2.99,1795.0
17418,3.71,3.0,1773.0
17419,2.2,3.98,2751.0
17420,2.91,3.0,1906.0
17421,1.9,2.0,1762.0
17422,2.09,4.0,1507.0
17423,2.21,1.99,2079.0
17424,3.41,3.01,2945.0
17425,3.7,3.0,2006.0
17426,2.8,3.0,2644.0
17427,2.31,4.01,1829.0
17428,2.8,2.98,1173.0
17429,3.2,2.0,1256.0
17430,1.9,2.01,1573.0
17431,1.91,2.0,1854.0
17432,2.7,3.03,1261.0
17433,1.88,2.01,2070.0
17434,3.12,2.98,2789.0
17435,2.51,3.0,1935.0
17436,2.0,1.99,1727.0
17437,2.41,3.0,1475.0
17438,2.38,3.0,1597.0
17439,2.11,2.01,2116.0
17440,2.0,3.02,2377.0
17441,1.81,3.0,1864.0
17442,2.41,3.0,1369.0
17443,2.29,2.99,1359.0
17444,1.88,2.02,1773.0
17445,2.71,2.0,2017.0
17446,3.11,3.0,2084.0
17447,2.8,3.01,1917.0
17448,2.09,2.99,1205.0
17449,2.29,3.98,3030.0
17450,2.7,3.0,1744.0
17451,3.71,3.02,2026.0
17452,2.69,3.0,1787.0
17453,2.1,4.0,1997.0
17454,1.58,4.01,1566.0
17455,3.21,2.98,2163.0
17456,2.79,3.0,2300.0
17457,3.38,3.0,1647.0
17458,3.71,4.01,2141.0
17459,2.3,3.03,1827.0
17460,2.33,3.02,1713.0
17461,2.69,3.0,1806.0
17462,2.0,3.01,1247.0
17463,2.57,3.0,1312.0
17464,2.0,2.99,2248.0
17465,1.9,3.02,1404.0
17466,2.4,3.03,1837.0
17467,3.5,2.99,2493.0
17468,2.91,3.01,1476.0
17469,1.8,3.0,1328.0
17470,3.49,3.01,2177.0
17471,2.71,1.99,3324.0
17472,2.4,2.99,1758.0
17473,2.81,3.0,2803.0
17474,2.8,2.0,1777.0
17475,2.69,4.0,1704.0
17476,2.2,2.99,2589.0
17477,2.71,3.02,1919.0
17478,2.71,4.01,1772.0
17479,3.5,2.99,2273.0
17480,3.51,2.0,2324.0
17481,3.5,3.0,2293.0
17482,2.5,1.98,2060.0
17483,2.73,1.99,1469.0
17484,1.59,3.0,1454.0
17485,3.52,3.02,2210.0
17486,2.78,4.0,2398.0
17487,2.7,2.0,1880.0
17488,2.8,1.99,1371.0
17489,2.69,3.01,2647.0
17490,3.49,3.01,2355.0
17491,3.01,2.98,2730.0
17492,1.51,3.02,2214.0
17493,3.21,2.99,2034.0
17494,2.61,2.01,1469.0
17495,2.29,2.0,3297.0
17496,2.29,3.02,1885.0
17497,2.0,2.0,1788.0
17498,1.8,3.0,1685.0
17499,2.73,1.98,1747.0
17500,2.39,1.99,1900.0
17501,2.2,4.01,1439.0
17502,2.4,3.0,1765.0
17503,2.7,2.98,1719.0
17504,1.6,3.01,1291.0
17505,2.4,3.01,1955.0
17506,2.68,3.0,1801.0
17507,2.8,1.99,1751.0
17508,2.7,2.02,1875.0
17509,2.4,3.0,2237.0
17510,1.9,3.0,1637.0
17511,1.62,3.0,1780.0
17512,3.09,4.0,3576.0
17513,1.6,2.99,2182.0
17514,2.38,2.01,2872.0
17515,1.51,1.98,1610.0
17516,3.5,2.99,2515.0
17517,3.5,2.01,2382.0
17518,3.51,3.01,2400.0
17519,2.41,3.98,1196.0
17520,2.3,2.98,1615.0
17521,2.62,2.0,1260.0
17522,1.48,3.0,2135.0
17523,2.0,3.01,2128.0
17524,3.5,3.99,2829.0
17525,2.72,4.0,1855.0
17526,2.12,1.99,2879.0
17527,2.21,3.99,1790.0
17528,1.6,2.0,1936.0
17529,2.79,1.99,1363.0
17530,2.6,2.99,3229.0
17531,3.11,3.02,3149.0
17532,2.7,3.0,1787.0
17533,2.69,3.02,1817.0
17534,3.29,2.99,1974.0
17535,3.4,3.02,2274.0
17536,2.71,3.97,1438.0
17537,2.21,3.0,2584.0
17538,2.49,2.97,1461.0
17539,2.01,3.01,1794.0
17540,3.2,3.0,1921.0
17541,2.42,1.98,1819.0
17542,3.5,3.0,2423.0
17543,3.5,3.01,2534.0
17544,2.73,1.99,1684.0
17545,2.61,2.0,1569.0
17546,2.89,2.02,3254.0
17547,2.99,3.0,2368.0
17548,2.4,2.99,1605.0
17549,1.89,3.01,1474.0
17550,3.61,1.99,3071.0
17551,2.11,2.99,1883.0
17552,2.7,3.0,1495.0
17553,2.2,3.98,1765.0
17554,3.7,3.01,2387.0
17555,2.69,4.02,1678.0
17556,3.52,2.98,2817.0
17557,2.22,2.99,1470.0
17558,2.08,1.99,1772.0
17559,2.7,2.98,1849.0
17560,2.01,3.0,1962.0
17561,2.1,2.99,3359.0
17562,3.11,2.99,2735.0
17563,3.31,3.01,3038.0
17564,2.5,2.99,1414.0
17565,2.4,3.0,3041.0
17566,2.29,3.01,1289.0
17567,2.69,2.99,1629.0
17568,2.61,2.01,1236.0
17569,2.69,3.99,1901.0
17570,2.6,2.0,1343.0
17571,2.11,2.99,1866.0
17572,2.7,3.0,1428.0
17573,2.29,3.98,2113.0
17574,2.68,2.01,2709.0
17575,1.61,2.02,1862.0
17576,1.81,3.02,1779.0
17577,2.4,3.0,2565.0
17578,3.48,2.03,2436.0
17579,2.3,2.0,1619.0
17580,2.39,3.02,1615.0
17581,3.38,3.0,1601.0
17582,2.11,3.02,2206.0
17583,2.18,3.02,1867.0
17584,3.5,2.0,2456.0
17585,3.69,3.0,1609.0
17586,2.78,1.96,1532.0
17587,2.9,3.01,1936.0
17588,1.46,4.0,1449.0
17589,3.2,2.99,3082.0
17590,2.18,3.0,3000.0
17591,1.6,2.98,1327.0
17592,2.32,3.0,2118.0
17593,3.49,2.01,2087.0
17594,1.51,2.99,1445.0
17595,3.11,3.0,2100.0
17596,3.41,3.03,1711.0
17597,3.3,3.0,3092.0
17598,2.68,3.0,1648.0
17599,2.6,3.03,1366.0
17600,2.6,2.0,1806.0
17601,3.49,3.0,2266.0
17602,2.5,4.0,2732.0
17603,1.61,2.01,2068.0
17604,3.49,4.0,2345.0
17605,2.09,2.99,2337.0
17606,2.27,2.02,1930.0
17607,2.32,2.99,1205.0
17608,2.41,2.02,1873.0
17609,3.49,3.02,2293.0
17610,2.71,3.0,1655.0
17611,3.1,1.98,2545.0
17612,1.98,3.01,1987.0
17613,2.09,3.01,2331.0
17614,3.51,2.98,2460.0
17615,2.29,3.0,1574.0
17616,3.22,3.02,2550.0
17617,2.97,3.01,3217.0
17618,2.1,2.02,2957.0
17619,3.69,3.0,2466.0
17620,2.1,3.02,1559.0
17621,2.49,2.02,1328.0
17622,2.2,2.99,1172.0
17623,2.4,2.02,1562.0
17624,2.57,1.98,1382.0
17625,2.6,2.01,1425.0
17626,3.47,3.01,2392.0
17627,2.71,2.02,1899.0
17628,1.9,2.02,1750.0
17629,2.3,2.01,1798.0
17630,1.92,2.99,2233.0
17631,2.8,3.01,1890.0
17632,2.09,3.02,1555.0
17633,2.7,2.98,1610.0
17634,1.79,2.98,1691.0
17635,3.08,3.02,2484.0
17636,3.39,3.0,1749.0
17637,2.12,3.0,1384.0
17638,3.52,2.0,2335.0
17639,2.79,3.0,2131.0
17640,1.98,2.97,1299.0
17641,2.69,3.02,1758.0
17642,2.29,2.98,1515.0
17643,1.69,2.02,1586.0
17644,2.7,2.99,1710.0
17645,2.02,2.99,1644.0
17646,2.99,2.02,1687.0
17647,3.1,3.01,1780.0
17648,2.49,3.01,1045.0
17649,2.21,2.02,1125.0
17650,2.89,1.99,2564.0
17651,2.69,3.03,1855.0
17652,2.71,3.0,1884.0
17653,1.99,2.99,1366.0
17654,2.91,3.02,1888.0
17655,3.19,4.0,2463.0
17656,3.5,3.0,2275.0
17657,2.39,3.0,1899.0
17658,2.32,2.98,1200.0
17659,3.08,3.01,3069.0
17660,2.02,2.99,1392.0
17661,2.69,3.0,1885.0
17662,2.03,2.99,1824.0
17663,3.52,1.99,2153.0
17664,2.5,2.98,1435.0
17665,2.7,2.0,1598.0
17666,2.51,2.99,3122.0
17667,2.61,3.0,1897.0
17668,2.6,1.99,1150.0
17669,2.51,3.0,1438.0
17670,1.83,3.02,1635.0
17671,1.62,2.0,1137.0
17672,3.09,2.0,3184.0
17673,1.5,2.98,1212.0
17674,3.39,1.99,2066.0
17675,3.51,4.02,2399.0
17676,1.7,2.01,1670.0
17677,1.71,3.02,2062.0
17678,2.71,1.99,1813.0
17679,3.5,4.0,2204.0
17680,3.21,1.99,2426.0
17681,1.8,2.01,1609.0
17682,3.08,3.01,1901.0
17683,3.42,3.0,2364.0
17684,3.5,2.03,2274.0
17685,3.01,4.02,1810.0
17686,3.5,1.99,2313.0
17687,2.5,2.98,1760.0
17688,2.67,1.99,1976.0
17689,2.59,2.99,1625.0
17690,1.79,2.99,2127.0
17691,3.5,3.01,2676.0
17692,2.08,1.98,2120.0
17693,2.02,3.01,1362.0
17694,2.3,2.01,1930.0
17695,1.99,2.98,1823.0
17696,2.9,2.99,1391.0
17697,1.52,2.01,2022.0
17698,2.71,3.02,1584.0
17699,2.3,3.0,1865.0
17700,3.4,3.0,1524.0
17701,2.99,2.0,1695.0
17702,3.4,3.01,2520.0
17703,2.7,2.03,1814.0
17704,3.5,3.0,2625.0
17705,3.49,2.99,2282.0
17706,2.61,2.02,1371.0
17707,2.59,3.0,1147.0
17708,2.1,2.01,1228.0
17709,2.3,2.01,2454.0
17710,2.69,4.0,1862.0
17711,1.98,2.01,1231.0
17712,2.31,2.97,1394.0
17713,3.51,3.01,2417.0
17714,2.69,3.0,1662.0
17715,2.61,2.0,2069.0
17716,2.81,2.01,1247.0
17717,1.51,3.97,1926.0
17718,3.52,1.99,2182.0
17719,3.32,3.0,2054.0
17720,2.69,2.0,1773.0
17721,2.7,4.0,1880.0
17722,3.39,3.01,2455.0
17723,2.6,3.99,1770.0
17724,2.69,2.01,1880.0
17725,2.7,3.02,2901.0
17726,2.18,2.01,1579.0
17727,3.1,2.0,2732.0
17728,3.52,3.99,3129.0
17729,1.61,3.99,1615.0
17730,1.8,2.99,1321.0
17731,2.82,3.99,1514.0
17732,3.0,1.97,1800.0
17733,2.19,2.99,2825.0
17734,2.8,2.0,1527.0
17735,3.48,4.01,2577.0
17736,2.49,2.99,1820.0
17737,2.29,3.98,2800.0
17738,2.11,1.99,1455.0
17739,3.38,2.99,2536.0
17740,2.12,1.98,1034.0
17741,2.68,4.0,2062.0
17742,3.09,2.97,2277.0
17743,2.8,2.99,2111.0
17744,2.7,3.0,1446.0
17745,2.7,3.0,1866.0
17746,1.8,3.01,2233.0
17747,2.2,2.99,3037.0
17748,2.21,3.0,2839.0
17749,2.89,3.01,1624.0
17750,2.73,3.01,1534.0
17751,3.49,3.0,2330.0
17752,3.5,2.96,2126.0
17753,2.69,3.01,1725.0
17754,1.61,3.0,1700.0
17755,3.01,2.02,3185.0
17756,2.12,2.0,1733.0
17757,2.72,4.0,1753.0
17758,3.02,3.02,2619.0
17759,3.5,3.0,2376.0
17760,1.79,2.02,1853.0
17761,2.49,2.98,1266.0
17762,2.71,2.99,1601.0
17763,1.68,2.01,1731.0
17764,1.68,2.0,1403.0
17765,3.48,1.98,2507.0
17766,2.91,3.0,2765.0
17767,2.32,3.0,2058.0
17768,2.7,3.03,2854.0
17769,2.37,4.0,2869.0
17770,3.51,1.99,2468.0
17771,2.39,2.0,1696.0
17772,3.41,3.01,2464.0
17773,2.5,3.0,3053.0
17774,3.32,1.97,1969.0
17775,3.5,2.03,2515.0
17776,3.52,2.01,2494.0
17777,2.3,1.99,1629.0
17778,3.17,2.0,1587.0
17779,2.88,2.0,3352.0
17780,2.79,3.0,2289.0
17781,2.7,2.97,1855.0
17782,2.71,3.02,1588.0
17783,2.07,3.97,2027.0
17784,1.91,2.01,2005.0
17785,1.51,3.02,1419.0
17786,1.79,3.02,1324.0
17787,2.41,3.01,2618.0
17788,2.28,2.99,1863.0
17789,2.1,3.03,2324.0
17790,2.51,3.0,2616.0
17791,3.51,4.01,2348.0
17792,3.31,3.01,3094.0
17793,2.4,3.01,2593.0
17794,3.09,3.01,2977.0
17795,3.41,2.99,1434.0
17796,2.71,2.98,1682.0
17797,2.31,2.99,2442.0
17798,3.52,3.0,2264.0
17799,2.7,3.01,1723.0
17800,2.69,2.01,1419.0
17801,3.3,3.02,2085.0
17802,2.39,2.99,2765.0
17803,2.3,3.02,1889.0
17804,1.98,3.99,1865.0
17805,2.59,3.0,1334.0
17806,2.81,3.01,1847.0
17807,2.49,3.01,1773.0
17808,2.23,3.0,2042.0
17809,2.79,3.0,2050.0
17810,2.9,2.98,2038.0
17811,2.29,3.0,1821.0
17812,2.11,2.99,1610.0
17813,2.2,2.0,1137.0
17814,3.21,3.0,1697.0
17815,2.09,2.0,2538.0
17816,3.4,3.0,1957.0
17817,2.41,2.99,2139.0
17818,2.57,4.0,1923.0
17819,3.49,4.0,3253.0
17820,3.0,3.0,1162.0
17821,2.9,2.98,1883.0
17822,2.69,3.0,1748.0
17823,2.1,3.01,1258.0
