proband_id,Calories,Daily meals frequency,Water_Intake (liters)
18193,2027.0,2.99,1.81
18194,3349.0,3.01,3.59
18195,1406.0,2.99,1.58
18196,1275.0,3.01,1.9
18197,2262.0,1.99,3.51
18198,1892.0,3.0,1.99
18199,2504.0,1.98,3.49
18200,2038.0,4.01,2.3
18201,1666.0,3.02,2.38
18202,1425.0,2.99,2.21
18203,2456.0,2.03,3.46
18204,2078.0,1.98,1.5
18205,1644.0,3.01,2.1
18206,1768.0,4.02,2.21
18207,2435.0,2.97,3.38
18208,2438.0,3.98,3.51
18209,2327.0,3.01,2.09
18210,1463.0,4.0,2.3
18211,2077.0,3.0,3.69
18212,1362.0,3.01,1.82
18213,2907.0,3.0,3.48
18214,2172.0,2.03,1.78
18215,2863.0,2.01,3.6
18216,1472.0,2.02,1.99
18217,2071.0,2.99,3.5
18218,2409.0,3.02,3.51
18219,2530.0,2.99,3.49
18220,1707.0,2.01,2.32
18221,3114.0,4.01,3.49
18222,1637.0,3.01,2.38
18223,1741.0,3.0,2.0
18224,2846.0,2.0,2.21
18225,1988.0,3.99,1.52
18226,1636.0,3.01,3.02
18227,2040.0,3.0,3.21
18228,2766.0,3.0,3.28
18229,1701.0,4.0,1.59
18230,1587.0,2.99,3.1
18231,2107.0,4.0,2.61
18232,1661.0,3.0,2.3
18233,1885.0,2.99,2.72
18234,1859.0,2.0,2.69
18235,2518.0,1.99,3.5
18236,1150.0,2.01,1.99
18237,1414.0,3.01,2.18
18238,1760.0,3.0,2.42
18239,1798.0,1.99,1.69
18240,1788.0,2.0,1.81
18241,1204.0,2.97,1.61
18242,2255.0,3.02,3.49
18243,1800.0,3.0,3.7
18244,1664.0,4.02,2.5
18245,1427.0,2.99,3.42
18246,1934.0,3.0,2.01
18247,1620.0,3.01,1.69
18248,3143.0,2.02,2.92
18249,2082.0,2.99,2.29
18250,2800.0,2.99,2.22
18251,1503.0,1.99,2.23
18252,1950.0,3.0,2.71
18253,1778.0,3.02,3.02
18254,2523.0,4.0,3.52
18255,1848.0,4.0,2.68
18256,2303.0,4.0,2.8
18257,2655.0,3.99,3.11
18258,1780.0,3.0,2.71
18259,1737.0,1.99,2.09
18260,1676.0,2.99,2.78
18261,1538.0,4.0,2.98
18262,1821.0,2.01,2.7
18263,1996.0,2.0,1.5
18264,1511.0,2.99,2.67
18265,1860.0,4.0,2.39
18266,3357.0,1.98,3.11
18267,1647.0,3.02,3.41
18268,1192.0,3.0,3.01
18269,1325.0,3.97,2.41
18270,1686.0,2.99,2.69
18271,3323.0,2.0,3.0
18272,1380.0,3.99,1.8
18273,1398.0,3.0,2.59
18274,2024.0,3.98,1.5
18275,1854.0,3.01,2.09
18276,2131.0,1.99,2.61
18277,2967.0,3.0,2.18
18278,2366.0,2.0,3.49
18279,1990.0,4.01,2.72
18280,1823.0,1.99,1.7
18281,2354.0,2.02,3.51
18282,1685.0,3.0,2.59
18283,1831.0,2.98,2.29
18284,1999.0,2.0,2.29
18285,2481.0,3.01,3.52
18286,2058.0,1.99,2.0
18287,1806.0,3.03,2.71
18288,1831.0,3.0,2.1
18289,2139.0,2.98,2.8
18290,1628.0,2.99,3.3
18291,1979.0,3.02,1.84
18292,1463.0,3.01,2.9
18293,2138.0,3.99,2.0
18294,2315.0,3.02,3.49
18295,1692.0,3.0,2.4
18296,2982.0,3.01,2.31
18297,2142.0,4.0,2.11
18298,1790.0,2.03,2.7
18299,1685.0,3.01,2.69
18300,1652.0,3.01,2.6
18301,3029.0,3.01,3.2
18302,2295.0,2.97,3.5
18303,1588.0,2.0,2.51
18304,2302.0,3.02,3.5
18305,1860.0,3.99,2.22
18306,2173.0,2.99,1.8
18307,1437.0,3.0,3.0
18308,2002.0,3.0,3.29
18309,1465.0,1.99,2.81
18310,2323.0,3.02,3.51
18311,1709.0,3.0,1.89
18312,1418.0,3.0,1.7
18313,1535.0,2.98,3.4
18314,3334.0,2.0,3.13
18315,2402.0,2.99,2.79
18316,1783.0,3.0,3.39
18317,2239.0,2.99,3.5
18318,2042.0,2.0,2.7
18319,1538.0,3.0,2.9
18320,1773.0,3.01,2.69
18321,1296.0,4.01,2.07
18322,1049.0,4.0,2.1
18323,3144.0,4.0,2.91
18324,1251.0,3.0,2.6
18325,2020.0,3.98,1.89
18326,1479.0,2.96,1.8
18327,1828.0,3.0,2.1
18328,2371.0,2.01,3.51
18329,1801.0,2.0,2.71
18330,3341.0,3.01,3.53
18331,1801.0,1.99,1.9
18332,1634.0,2.01,2.68
18333,2399.0,3.01,3.19
18334,2941.0,2.99,2.19
18335,1914.0,1.99,2.08
18336,2025.0,3.02,1.99
18337,2646.0,2.99,3.41
18338,2286.0,3.0,3.09
18339,1537.0,3.0,3.2
18340,1383.0,3.98,2.29
18341,1896.0,4.01,2.24
18342,1935.0,3.01,3.4
18343,1869.0,3.0,2.79
18344,1726.0,2.0,2.3
18345,1712.0,3.01,3.4
18346,1752.0,3.02,3.17
18347,1859.0,2.01,1.69
18348,1853.0,4.0,2.4
18349,2338.0,2.98,3.49
18350,2444.0,3.0,3.52
18351,1499.0,2.98,1.6
18352,2166.0,1.98,1.48
18353,1708.0,3.0,2.71
18354,2377.0,3.0,3.52
18355,1965.0,4.01,3.0
18356,1882.0,3.99,2.69
18357,3529.0,3.99,3.5
18358,1816.0,4.01,2.3
18359,2413.0,3.01,3.1
18360,2337.0,1.98,2.9
18361,1772.0,2.97,2.7
18362,2697.0,3.01,3.18
18363,1396.0,3.01,1.6
18364,1019.0,2.99,2.19
18365,2990.0,3.0,3.6
18366,2457.0,3.0,3.51
18367,1688.0,3.03,2.38
18368,2128.0,2.0,3.49
18369,1708.0,2.99,2.7
18370,2010.0,2.0,2.5
18371,3320.0,2.01,3.0
18372,2213.0,2.01,3.41
18373,1906.0,2.0,1.88
18374,2193.0,3.0,3.37
18375,2069.0,2.98,2.5
18376,2383.0,2.01,3.51
18377,2203.0,2.01,3.5
18378,1643.0,2.99,1.92
18379,2441.0,3.99,3.49
18380,1629.0,4.01,1.59
18381,2825.0,3.0,3.26
18382,1925.0,3.01,2.69
18383,1959.0,2.0,1.6
18384,2236.0,4.01,3.39
18385,1503.0,1.99,1.59
18386,1643.0,3.01,3.3
18387,3097.0,2.0,3.0
18388,2518.0,3.0,3.48
18389,1659.0,1.97,2.59
18390,1648.0,2.99,2.69
18391,2904.0,4.01,2.32
18392,1549.0,2.99,2.7
18393,1914.0,3.01,2.68
18394,1786.0,4.02,2.7
18395,1713.0,4.02,2.28
18396,2550.0,2.98,3.41
18397,1522.0,1.99,2.4
18398,994.0,4.01,2.18
18399,1737.0,3.99,2.2
18400,1380.0,3.0,1.61
18401,1764.0,2.01,1.92
18402,1209.0,2.01,2.6
18403,3097.0,2.99,3.39
18404,2600.0,4.0,3.2
18405,1698.0,2.01,1.7
18406,1822.0,3.0,2.09
18407,1461.0,2.97,1.8
18408,1153.0,3.0,1.88
18409,1898.0,4.03,2.62
18410,1944.0,3.01,1.81
18411,2978.0,2.01,2.49
18412,3055.0,3.99,3.51
18413,2817.0,3.0,3.61
18414,1881.0,3.0,1.6
18415,1725.0,4.01,2.71
18416,1489.0,2.01,3.01
18417,1541.0,3.0,1.5
18418,1233.0,3.01,1.69
18419,2707.0,3.0,3.41
18420,1442.0,2.98,1.98
18421,1448.0,3.01,2.48
18422,2674.0,2.98,3.17
18423,1857.0,3.01,2.15
18424,1808.0,4.0,2.21
18425,2370.0,3.01,3.5
18426,2074.0,1.99,3.0
18427,1678.0,2.99,2.41
18428,1441.0,1.99,2.07
18429,1074.0,3.0,2.5
18430,2801.0,2.99,3.38
18431,1648.0,4.01,2.0
18432,1970.0,3.01,2.6
18433,3221.0,2.99,2.81
18434,2426.0,1.98,3.51
18435,1846.0,2.0,2.01
18436,1907.0,3.01,2.29
18437,1710.0,4.0,2.2
18438,1869.0,2.99,2.29
18439,2634.0,3.97,3.51
18440,3344.0,3.01,2.89
18441,1909.0,2.0,2.1
18442,1547.0,2.0,3.63
18443,3015.0,4.0,3.5
18444,2102.0,2.99,2.12
18445,1686.0,4.01,1.92
18446,1229.0,3.01,2.4
18447,2395.0,3.99,3.49
18448,2974.0,3.98,3.41
18449,2108.0,2.99,1.87
18450,2881.0,2.99,3.61
18451,1350.0,2.99,2.6
18452,1963.0,3.01,2.7
18453,1317.0,4.0,2.4
18454,2552.0,3.0,3.5
18455,1728.0,3.0,1.8
18456,1941.0,3.0,1.99
18457,2326.0,2.99,3.52
18458,2009.0,2.0,2.69
18459,2244.0,3.99,3.09
18460,1809.0,3.98,2.7
18461,1283.0,2.0,1.99
18462,2806.0,3.03,2.92
18463,1914.0,3.0,2.69
18464,1470.0,1.99,2.6
18465,1469.0,3.01,2.21
18466,2548.0,2.99,2.49
18467,1599.0,2.98,1.59
18468,2069.0,2.02,3.4
18469,1726.0,4.01,2.72
18470,1758.0,3.98,2.6
18471,2326.0,3.02,1.89
18472,2509.0,3.01,2.38
18473,2511.0,2.0,3.49
18474,2514.0,4.01,3.5
18475,2495.0,3.99,3.49
18476,1156.0,3.03,2.63
18477,2358.0,3.01,3.49
18478,2425.0,2.98,3.1
18479,2049.0,1.99,3.01
18480,1503.0,2.99,2.3
18481,2067.0,3.99,2.29
18482,2286.0,2.98,3.5
18483,2418.0,2.01,3.53
18484,1795.0,4.0,2.7
18485,2041.0,3.97,1.9
18486,1614.0,2.01,2.71
18487,1923.0,4.0,1.82
18488,1330.0,2.02,2.71
18489,1617.0,3.0,2.39
18490,2200.0,2.99,3.72
18491,2426.0,2.98,2.41
18492,1821.0,1.99,3.1
18493,1619.0,2.98,2.01
18494,2383.0,3.0,3.51
18495,2665.0,2.97,3.18
18496,1912.0,3.0,3.19
18497,2082.0,3.99,2.3
18498,2157.0,3.0,2.32
18499,2361.0,2.98,3.49
18500,2538.0,2.99,3.5
18501,2062.0,3.0,3.12
18502,1767.0,2.99,2.69
18503,2222.0,4.0,2.1
18504,2401.0,3.01,3.47
18505,2644.0,2.0,2.9
18506,3249.0,2.0,2.32
18507,2568.0,2.98,3.49
18508,1248.0,1.99,2.61
18509,1972.0,2.0,2.0
18510,1585.0,2.0,2.21
18511,2771.0,3.02,2.01
18512,1778.0,2.98,1.81
18513,2565.0,2.99,3.49
18514,3310.0,3.01,2.79
18515,2529.0,3.0,2.42
18516,3538.0,2.99,2.92
18517,1552.0,1.99,1.79
18518,1870.0,3.0,2.71
18519,1756.0,3.98,2.7
18520,2722.0,2.01,2.79
18521,1444.0,2.01,2.08
18522,1260.0,3.0,2.8
18523,1818.0,3.99,1.91
18524,1936.0,3.98,2.29
18525,2616.0,3.0,3.62
18526,2543.0,1.98,3.48
18527,1327.0,3.03,1.62
18528,1830.0,3.0,1.91
18529,2176.0,4.03,3.49
18530,1374.0,3.02,1.59
18531,2039.0,2.02,2.7
18532,1074.0,3.0,2.59
18533,2806.0,3.0,3.32
18534,1300.0,3.0,2.9
18535,1681.0,3.01,2.7
18536,2552.0,3.02,2.4
18537,1403.0,1.99,2.2
18538,2294.0,3.0,1.49
18539,2317.0,2.99,3.5
18540,2049.0,1.99,2.3
18541,1285.0,3.0,2.49
18542,1050.0,1.99,2.42
18543,1825.0,3.0,2.7
18544,1917.0,4.0,2.89
18545,2429.0,3.0,3.41
18546,1437.0,2.0,1.8
18547,1651.0,3.0,3.03
18548,1663.0,2.0,2.0
18549,1291.0,3.0,2.89
18550,1514.0,3.0,2.71
18551,2471.0,3.0,3.49
18552,1520.0,2.99,2.5
18553,1433.0,3.0,1.91
18554,3326.0,2.99,3.0
18555,3354.0,3.0,3.28
18556,2561.0,3.99,3.09
18557,913.0,3.02,1.89
18558,1744.0,1.99,2.32
18559,2282.0,3.01,2.09
18560,1790.0,3.99,2.7
18561,1297.0,2.01,2.81
18562,1676.0,2.0,2.11
18563,2886.0,4.0,3.4
18564,1700.0,2.02,2.11
18565,2302.0,2.98,3.5
18566,2381.0,3.01,3.01
18567,2175.0,3.01,3.51
18568,1220.0,1.98,2.18
18569,1837.0,2.99,1.81
18570,1666.0,3.02,2.69
18571,2926.0,2.99,3.29
18572,2101.0,4.0,2.4
18573,1334.0,3.0,1.72
18574,1040.0,3.01,2.27
18575,1645.0,2.99,2.58
18576,2392.0,4.02,2.28
18577,1565.0,3.0,2.69
18578,1564.0,1.99,2.51
18579,1812.0,3.01,2.82
18580,1786.0,1.98,1.98
18581,1804.0,3.0,2.7
18582,2130.0,2.02,1.8
18583,1961.0,3.0,3.12
18584,1301.0,3.0,1.6
18585,1943.0,2.01,1.59
18586,1331.0,3.02,2.2
18587,1650.0,4.0,1.9
18588,2859.0,3.0,3.3
18589,2468.0,4.0,3.49
18590,1687.0,3.02,2.59
18591,2303.0,3.0,2.1
18592,2460.0,2.99,3.51
18593,1662.0,4.02,3.29
18594,1639.0,3.01,2.7
18595,3001.0,2.99,2.42
18596,1399.0,3.01,2.81
18597,1858.0,3.0,3.4
18598,1296.0,2.0,2.01
18599,1529.0,2.99,2.89
18600,3367.0,3.0,3.31
18601,1743.0,3.0,2.59
18602,2382.0,1.99,2.49
18603,1856.0,2.99,2.88
18604,1115.0,2.99,1.81
18605,1652.0,4.0,2.69
18606,1490.0,2.0,2.89
18607,1622.0,3.0,1.91
18608,2998.0,3.0,2.79
18609,2338.0,1.99,3.51
18610,1914.0,3.0,2.4
18611,2880.0,3.0,3.6
18612,2276.0,3.0,3.49
18613,1874.0,4.01,2.7
18614,3054.0,1.99,3.61
18615,1638.0,3.0,2.61
18616,2896.0,2.99,3.61
18617,1884.0,2.01,2.01
18618,2054.0,3.98,1.9
18619,2105.0,3.02,3.48
18620,2212.0,3.99,1.92
18621,3246.0,1.99,3.08
18622,3066.0,4.01,2.69
18623,2237.0,2.0,3.49
18624,2029.0,2.0,3.01
18625,1652.0,2.98,2.41
18626,1235.0,4.0,2.52
18627,1645.0,3.0,2.7
18628,3404.0,2.98,2.58
18629,3006.0,2.01,2.49
18630,2431.0,3.0,2.59
18631,3066.0,3.02,3.2
18632,3369.0,2.01,3.02
18633,1813.0,3.02,2.7
18634,2167.0,2.99,3.5
18635,1426.0,3.99,2.41
18636,1742.0,4.02,2.72
18637,1764.0,2.02,1.8
18638,1659.0,4.0,2.49
18639,2103.0,3.0,1.99
18640,2779.0,3.01,2.19
18641,1856.0,3.01,1.97
18642,1557.0,2.01,2.68
18643,1851.0,2.99,1.9
18644,1819.0,3.02,1.82
18645,2975.0,2.99,2.79
18646,1976.0,2.98,3.72
18647,1568.0,2.99,2.7
18648,1673.0,2.99,2.7
18649,1329.0,3.01,2.0
18650,1997.0,2.0,2.72
18651,1566.0,2.99,2.73
18652,1925.0,2.0,1.52
18653,2394.0,2.0,2.12
18654,1088.0,3.0,2.2
18655,1453.0,1.99,2.5
18656,1609.0,3.99,2.3
18657,2444.0,2.97,3.5
18658,2229.0,2.01,1.8
18659,2488.0,2.98,3.41
18660,2148.0,2.01,3.5
18661,1769.0,3.01,2.71
18662,1967.0,2.96,2.9
18663,2495.0,3.0,3.5
18664,2438.0,3.01,3.49
18665,2120.0,2.0,3.48
18666,2163.0,2.99,3.51
18667,1823.0,1.99,2.51
18668,2401.0,2.99,3.51
18669,1980.0,3.0,2.38
18670,1422.0,2.97,1.51
18671,1975.0,2.01,1.71
18672,1606.0,4.0,2.22
18673,1678.0,1.98,3.5
18674,1631.0,2.0,2.7
18675,2865.0,2.0,2.21
18676,1741.0,4.01,1.9
18677,1450.0,2.01,2.41
18678,1119.0,3.0,2.51
18679,2802.0,4.0,2.89
18680,2341.0,1.99,3.51
18681,2284.0,2.99,3.51
18682,2204.0,3.01,1.8
18683,1775.0,3.03,2.67
18684,2226.0,4.01,2.63
18685,2671.0,2.0,3.5
18686,1557.0,2.0,1.78
18687,1922.0,3.98,1.79
18688,1390.0,2.0,2.99
18689,1712.0,2.02,2.8
18690,2889.0,4.02,3.41
18691,2631.0,2.99,2.91
18692,2473.0,3.01,3.51
18693,2412.0,4.01,3.1
18694,1423.0,2.01,3.48
18695,2807.0,3.02,2.21
18696,2200.0,2.99,3.5
18697,1904.0,3.99,2.1
18698,2200.0,4.0,2.3
18699,2244.0,3.0,3.47
18700,2069.0,2.01,2.2
18701,1570.0,2.98,2.0
18702,1925.0,1.99,1.51
18703,3251.0,3.0,2.6
18704,1838.0,3.0,1.5
18705,1827.0,3.0,1.49
18706,1674.0,4.0,1.79
18707,1283.0,2.01,2.1
18708,1816.0,4.01,3.32
18709,1629.0,3.99,1.6
18710,1652.0,2.99,3.2
18711,1790.0,1.98,3.09
18712,1457.0,2.98,3.12
18713,1771.0,2.0,2.71
18714,1990.0,3.01,2.38
18715,2334.0,1.99,3.49
18716,3284.0,4.0,3.48
18717,1428.0,3.0,1.99
18718,1785.0,2.99,2.73
18719,3226.0,3.0,3.4
18720,1951.0,1.99,2.09
18721,2873.0,2.99,2.8
18722,2362.0,3.01,3.1
18723,1937.0,3.0,2.2
18724,3161.0,3.03,2.69
18725,1920.0,3.0,2.38
18726,1620.0,2.99,2.6
18727,1383.0,2.02,2.41
18728,2265.0,2.03,2.48
18729,2068.0,2.99,2.01
18730,1903.0,2.98,1.51
18731,1732.0,2.02,3.01
18732,1873.0,2.0,2.5
18733,2617.0,2.99,3.2
18734,3020.0,3.0,3.6
18735,1842.0,4.01,2.67
18736,1996.0,2.0,1.98
18737,1389.0,2.01,2.72
18738,1454.0,3.02,1.49
18739,1564.0,4.0,1.79
18740,1551.0,4.01,1.82
18741,1994.0,2.99,1.58
18742,1535.0,2.99,2.91
18743,2390.0,2.99,3.51
18744,2450.0,3.0,3.4
18745,2197.0,3.01,2.32
18746,1617.0,1.99,2.7
18747,2310.0,2.99,2.9
18748,1805.0,2.01,1.5
18749,1976.0,2.99,1.99
18750,3092.0,2.0,3.57
18751,3024.0,4.0,3.49
18752,2423.0,3.01,2.21
18753,1920.0,3.01,2.31
18754,1897.0,3.0,2.3
18755,1818.0,3.01,2.28
18756,1774.0,4.02,2.73
18757,1921.0,2.0,2.3
18758,2473.0,3.01,3.1
18759,1706.0,3.0,2.22
18760,1521.0,2.99,2.72
18761,1005.0,3.01,1.7
18762,1663.0,3.0,1.78
18763,1571.0,3.01,2.69
18764,1797.0,2.0,1.81
18765,2466.0,3.0,3.49
18766,2934.0,2.97,3.41
18767,1679.0,3.0,2.69
18768,1342.0,3.0,2.01
18769,2444.0,1.98,3.49
18770,2723.0,3.99,3.52
18771,1830.0,4.02,2.69
18772,3024.0,2.98,2.42
18773,3265.0,1.98,3.39
18774,1603.0,4.0,1.89
18775,2198.0,3.02,3.51
18776,2003.0,1.99,2.0
18777,1597.0,2.01,3.51
18778,1296.0,2.0,2.5
18779,1173.0,3.0,1.79
18780,2649.0,4.0,3.1
18781,1854.0,2.99,2.71
18782,1625.0,1.99,2.01
18783,1840.0,3.0,2.09
18784,2767.0,2.99,3.22
18785,1895.0,2.99,2.37
18786,2420.0,4.01,2.99
18787,2054.0,3.0,2.9
18788,1799.0,2.99,2.71
18789,1765.0,3.02,2.71
18790,1718.0,3.01,1.8
18791,2015.0,2.0,2.99
18792,2328.0,3.0,3.51
18793,1456.0,2.99,2.22
18794,1382.0,3.01,1.71
18795,1614.0,2.03,2.9
18796,2354.0,3.98,3.5
18797,2407.0,1.99,3.52
18798,2241.0,3.0,1.91
18799,2700.0,3.0,2.79
18800,2734.0,4.02,2.4
18801,2287.0,3.02,3.1
18802,2122.0,3.0,3.2
18803,1766.0,3.01,2.22
18804,1863.0,2.0,2.4
18805,1693.0,3.99,3.29
18806,1424.0,3.0,1.59
18807,2376.0,2.99,3.5
18808,1865.0,1.99,2.7
18809,1124.0,2.01,2.11
18810,1794.0,2.02,2.11
18811,2020.0,2.99,1.5
18812,1907.0,3.0,2.73
18813,2715.0,2.98,2.79
18814,1647.0,1.98,3.69
18815,2001.0,4.01,1.92
18816,1592.0,3.0,2.21
18817,2829.0,1.99,2.51
18818,2455.0,1.99,3.47
18819,1127.0,2.01,1.98
18820,2880.0,3.98,2.31
18821,3117.0,1.99,3.11
18822,1467.0,1.99,2.68
18823,2012.0,2.98,2.41
18824,2932.0,2.99,2.18
18825,1752.0,4.02,2.2
18826,3270.0,3.01,2.32
18827,1793.0,2.99,2.09
18828,2080.0,2.02,1.49
18829,1623.0,3.01,3.29
18830,1090.0,3.01,2.39
18831,2650.0,3.03,2.5
18832,1720.0,2.02,2.7
18833,1532.0,1.98,1.98
18834,3104.0,2.0,3.59
18835,2426.0,1.99,3.51
18836,2560.0,3.01,3.48
18837,2328.0,3.02,3.51
18838,1752.0,3.99,2.68
18839,2066.0,4.0,1.9
18840,1304.0,4.01,2.51
18841,1697.0,3.0,3.4
18842,3417.0,3.02,2.11
18843,2509.0,4.01,2.79
18844,2364.0,2.01,3.3
18845,2060.0,1.98,2.29
18846,1795.0,3.02,2.49
18847,1918.0,4.01,1.51
18848,2713.0,4.0,2.52
18849,1664.0,3.01,2.3
18850,1111.0,1.99,1.59
18851,2310.0,3.0,3.09
18852,1366.0,1.98,2.78
18853,2494.0,2.02,3.68
18854,1508.0,3.02,3.07
18855,2376.0,1.99,3.5
18856,1963.0,3.03,2.69
18857,2094.0,2.98,2.42
18858,1948.0,3.0,2.72
18859,2108.0,3.04,1.79
18860,1700.0,4.01,2.69
18861,2278.0,3.0,3.51
18862,1951.0,3.01,2.68
18863,3006.0,2.03,2.3
18864,1920.0,1.98,2.99
18865,2233.0,3.01,3.5
18866,2443.0,2.0,3.52
18867,1750.0,1.99,1.98
18868,2352.0,3.01,3.51
18869,2000.0,3.02,2.02
18870,2176.0,2.0,2.48
18871,2629.0,3.0,3.31
18872,1434.0,2.99,2.19
18873,1946.0,3.01,2.42
18874,1847.0,4.01,2.09
18875,1795.0,2.0,2.69
18876,1190.0,3.0,1.59
18877,1751.0,3.0,2.61
18878,1490.0,4.0,3.3
18879,1838.0,3.01,2.71
18880,1586.0,2.99,1.89
18881,1522.0,2.01,2.31
18882,1690.0,3.0,2.69
18883,2141.0,2.98,3.11
18884,1765.0,2.99,2.1
18885,2353.0,2.0,2.09
18886,1227.0,2.98,1.59
18887,1900.0,2.98,3.39
18888,2699.0,3.99,2.3
18889,2318.0,2.0,3.41
18890,1159.0,2.01,1.99
18891,1975.0,2.98,2.3
18892,2467.0,3.0,2.3
18893,1980.0,1.97,1.9
18894,2248.0,2.0,2.28
18895,1423.0,1.99,1.79
18896,1840.0,1.99,1.81
18897,2787.0,3.01,3.6
18898,1672.0,2.01,1.61
18899,2266.0,3.01,3.49
18900,2563.0,1.99,3.49
18901,3202.0,3.0,3.31
18902,2402.0,3.0,3.71
18903,1915.0,2.99,2.2
18904,3256.0,3.02,2.62
18905,1895.0,1.99,1.72
18906,2308.0,2.97,3.5
18907,2257.0,3.0,3.51
18908,1812.0,2.99,1.8
18909,2239.0,3.0,3.39
18910,3124.0,3.01,2.31
18911,1208.0,3.01,2.3
18912,1687.0,3.01,2.52
18913,2125.0,1.99,1.7
18914,1853.0,2.99,2.32
18915,1808.0,3.0,2.08
18916,2345.0,2.0,3.5
18917,1859.0,3.01,3.49
18918,2802.0,2.01,2.21
18919,2173.0,2.01,1.81
18920,1481.0,1.99,2.41
18921,1919.0,2.99,3.42
18922,1493.0,1.99,2.69
18923,1869.0,3.0,2.5
18924,3184.0,3.01,3.41
18925,3373.0,2.99,2.59
18926,3157.0,2.97,3.31
18927,1672.0,2.98,3.4
18928,3112.0,2.99,2.3
18929,1730.0,4.0,2.7
18930,1289.0,3.02,3.3
18931,1109.0,3.0,2.5
18932,2180.0,3.99,2.4
18933,2684.0,2.0,3.09
18934,1980.0,2.01,2.0
18935,3140.0,1.98,3.4
18936,2122.0,4.01,1.9
18937,1780.0,3.01,2.0
18938,1953.0,1.98,2.3
18939,2868.0,2.99,3.1
18940,1881.0,2.99,2.5
18941,1264.0,3.99,1.7
18942,2280.0,4.01,3.51
18943,1845.0,4.0,2.73
18944,2425.0,3.99,3.5
18945,1560.0,2.0,2.31
18946,2212.0,2.0,2.58
18947,2359.0,2.01,3.5
18948,2280.0,3.0,3.51
18949,1254.0,4.02,2.39
18950,2173.0,3.0,3.42
18951,1827.0,4.0,2.71
18952,2270.0,3.01,3.51
18953,2004.0,4.01,2.1
18954,1728.0,2.01,2.71
18955,1728.0,3.02,2.69
18956,3094.0,3.02,2.62
18957,2361.0,3.98,3.49
18958,1820.0,4.01,2.71
18959,1954.0,4.0,2.3
18960,2631.0,3.03,3.4
18961,2418.0,1.99,3.31
18962,2772.0,2.02,2.2
18963,1719.0,4.0,2.72
18964,1939.0,2.01,3.0
18965,2040.0,2.98,2.38
18966,2173.0,2.97,1.49
18967,1862.0,3.0,2.4
18968,1814.0,2.02,2.69
18969,2800.0,2.98,2.8
18970,1317.0,2.98,1.99
18971,1943.0,4.0,1.71
18972,1363.0,3.01,1.78
18973,1684.0,1.97,2.02
18974,1890.0,1.98,1.59
18975,2940.0,2.97,2.7
18976,1488.0,3.0,2.7
18977,2203.0,3.0,3.5
18978,1818.0,1.99,2.1
18979,3227.0,3.01,2.8
18980,2401.0,3.0,3.5
18981,3186.0,3.0,3.31
18982,1762.0,2.99,2.3
18983,2311.0,3.01,3.51
18984,3293.0,2.99,2.2
18985,2038.0,4.01,2.08
18986,1845.0,2.0,2.7
18987,2747.0,3.01,3.4
18988,2516.0,4.0,3.09
18989,1593.0,2.98,2.7
18990,2583.0,2.0,2.3
18991,1980.0,1.99,2.01
18992,1801.0,4.01,2.89
18993,1368.0,2.98,3.01
18994,2181.0,1.98,2.22
18995,1755.0,2.0,2.7
18996,2100.0,1.98,1.91
18997,1156.0,3.01,1.88
18998,1918.0,2.0,3.6
18999,1682.0,2.01,2.62
19000,1715.0,4.0,2.3
19001,2226.0,3.0,2.4
19002,1596.0,3.01,2.7
19003,2529.0,3.0,3.19
19004,1597.0,2.99,2.72
19005,1490.0,2.0,1.68
19006,1689.0,3.02,2.8
19007,2320.0,3.01,3.5
19008,1393.0,2.99,2.21
19009,3018.0,2.99,2.2
19010,1746.0,4.0,2.69
19011,2200.0,3.01,2.11
19012,2264.0,2.0,3.51
19013,2507.0,4.01,3.52
19014,1983.0,3.01,3.71
19015,2262.0,2.99,3.1
19016,1988.0,3.0,2.79
19017,2175.0,3.02,3.51
19018,1797.0,3.0,2.3
19019,1739.0,3.01,2.81
19020,1568.0,2.0,2.6
19021,1446.0,3.0,2.21
19022,1666.0,4.0,3.52
19023,1787.0,3.02,2.09
19024,2004.0,3.0,2.71
19025,2590.0,2.0,3.52
19026,1781.0,3.0,2.1
19027,1817.0,1.98,2.31
19028,3198.0,2.99,3.31
19029,2449.0,2.99,3.71
19030,1990.0,2.99,3.4
19031,2488.0,3.0,3.71
19032,1042.0,3.01,2.6
19033,1929.0,4.0,2.32
19034,2990.0,2.0,2.08
19035,1223.0,3.01,2.19
19036,1763.0,4.0,3.49
19037,1615.0,2.0,3.61
19038,1788.0,2.99,2.28
19039,1829.0,2.01,3.37
19040,1262.0,2.0,1.71
19041,1114.0,2.99,2.59
19042,1834.0,2.98,2.79
19043,1266.0,2.99,2.9
19044,2254.0,3.02,2.11
19045,1843.0,2.98,1.5
19046,2252.0,2.0,3.32
19047,1489.0,2.01,2.01
19048,2412.0,2.02,2.89
19049,2532.0,3.02,3.5
19050,2329.0,2.99,2.82
19051,2940.0,3.0,2.61
19052,1980.0,2.0,1.77
19053,1422.0,2.99,2.42
19054,1726.0,3.0,3.39
19055,2082.0,2.01,2.32
19056,2117.0,2.99,2.71
19057,2406.0,3.01,3.5
19058,1111.0,4.01,2.51
19059,2120.0,2.0,2.58
19060,1667.0,2.0,2.62
19061,1291.0,4.02,2.6
19062,1608.0,2.02,2.71
19063,2437.0,1.99,3.21
19064,2646.0,3.99,3.1
19065,1984.0,2.98,1.8
