proband_id,Workout_Type,Calories_Burned,Session_Duration (hours)
17192,Cardio,1130.91,1.18
17193,HIIT,1739.5,1.32
17194,Strength,1970.14,1.68
17195,HIIT,810.7,0.67
17196,Strength,2010.85,1.72
17197,HIIT,1695.54,1.4
17198,Yoga,402.6,0.61
17199,Cardio,1723.74,1.66
17200,Yoga,749.42,1.04
17201,Yoga,694.26,1.05
17202,HIIT,1821.6,1.38
17203,Cardio,1301.22,1.48
17204,Strength,1548.26,1.43
17205,Strength,1240.97,1.15
17206,HIIT,1003.39,0.83
17207,Cardio,1392.0,1.45
17208,Cardio,1266.14,1.32
17209,Yoga,1264.57,1.62
17210,Cardio,1364.34,1.42
17211,Strength,1383.55,1.28
17212,Cardio,1303.42,1.36
17213,Yoga,744.44,1.13
17214,Strength,1952.4,1.67
17215,Yoga,814.28,1.13
17216,Strength,1134.0,1.05
17217,Cardio,757.49,0.86
17218,Strength,2012.4,1.72
17219,Cardio,2007.2,1.93
17220,Strength,1156.19,1.17
17221,Cardio,1064.71,1.11
17222,HIIT,1849.54,1.4
17223,Yoga,792.0,1.1
17224,HIIT,1686.78,1.28
17225,Yoga,422.4,0.64
17226,HIIT,783.64,0.65
17227,HIIT,1678.84,1.39
17228,HIIT,1504.8,1.14
17229,HIIT,2706.86,1.89
17230,HIIT,676.37,0.56
17231,Strength,515.74,0.52
17232,HIIT,2688.4,1.88
17233,Yoga,1015.2,1.41
17234,HIIT,1063.83,0.88
17235,Strength,1415.98,1.31
17236,Yoga,898.42,1.36
17237,HIIT,1704.55,1.41
17238,Yoga,989.69,1.37
17239,Cardio,1039.39,1.08
17240,HIIT,1984.95,1.5
17241,Cardio,1038.4,1.18
17242,Yoga,435.6,0.66
17243,Strength,1352.25,1.25
17244,HIIT,1513.88,1.25
17245,HIIT,2678.21,1.87
17246,Cardio,1186.92,1.35
17247,Cardio,1101.0,1.25
17248,HIIT,1380.65,1.14
17249,Strength,764.38,0.77
17250,Yoga,632.45,0.96
17251,Yoga,1435.2,1.84
17252,Yoga,992.77,1.38
17253,HIIT,2727.1,1.91
17254,Yoga,680.42,1.03
17255,HIIT,980.1,0.81
17256,HIIT,1938.78,1.47
17257,Strength,2303.13,1.97
17258,HIIT,1531.2,1.16
17259,Strength,1230.17,1.14
17260,Yoga,349.48,0.53
17261,Yoga,720.6,1.0
17262,Cardio,572.52,0.65
17263,HIIT,1479.63,1.12
17264,HIIT,2833.58,1.98
17265,Strength,1379.85,1.39
17266,Strength,1091.71,1.01
17267,Cardio,1150.08,1.2
17268,Strength,1393.2,1.29
17269,Cardio,1247.33,1.42
17270,Cardio,739.87,0.84
17271,Yoga,1072.8,1.49
17272,Yoga,1449.68,1.86
17273,HIIT,1453.32,1.2
17274,Yoga,868.82,1.32
17275,Yoga,1322.94,1.7
17276,Yoga,825.0,1.25
17277,Yoga,851.4,1.29
17278,Yoga,562.02,0.85
17279,Strength,1468.8,1.36
17280,Yoga,772.2,1.17
17281,Cardio,675.75,0.77
17282,Cardio,1107.79,1.26
17283,Cardio,1047.27,1.09
17284,Cardio,1104.0,1.15
17285,Strength,1244.07,1.15
17286,Strength,1070.17,1.08
17287,Yoga,395.28,0.6
17288,Strength,1108.8,1.12
17289,Strength,801.9,0.81
17290,Yoga,839.59,1.17
17291,Cardio,2039.97,1.96
17292,HIIT,1677.8,1.27
17293,Cardio,1066.49,1.11
17294,HIIT,1074.94,0.89
17295,Cardio,809.6,0.92
17296,Yoga,1000.8,1.39
17297,Cardio,1257.6,1.31
17298,Cardio,1152.0,1.2
17299,HIIT,1440.0,1.09
17300,HIIT,1775.47,1.47
17301,HIIT,2404.25,1.68
17302,HIIT,1691.01,1.28
17303,Yoga,871.2,1.32
17304,Strength,902.54,0.91
17305,HIIT,1112.19,0.92
17306,HIIT,2692.54,1.88
17307,Cardio,1268.26,1.32
17308,Yoga,741.6,1.03
17309,Strength,2152.8,1.84
17310,Strength,1205.6,1.22
17311,HIIT,980.99,0.81
17312,Cardio,828.7,0.94
17313,Cardio,1640.67,1.58
17314,Cardio,1577.15,1.52
17315,HIIT,1574.43,1.3
17316,HIIT,1014.55,0.84
17317,Cardio,960.8,1.0
17318,Strength,1450.82,1.34
17319,Yoga,841.0,1.17
17320,HIIT,1641.11,1.36
17321,Cardio,817.66,0.93
17322,Yoga,770.8,1.17
17323,Yoga,812.92,1.13
17324,Strength,1103.44,1.02
17325,Cardio,1325.9,1.38
17326,Cardio,1305.6,1.36
17327,Strength,1217.7,1.23
17328,Yoga,1071.91,1.49
17329,Strength,744.52,0.75
17330,Yoga,1473.07,1.89
17331,HIIT,1506.05,1.14
17332,HIIT,1809.91,1.37
17333,Yoga,978.38,1.36
17334,Yoga,977.69,1.48
17335,HIIT,1370.51,1.04
17336,HIIT,1803.88,1.37
17337,Strength,2022.54,1.73
17338,Yoga,958.74,1.45
17339,Cardio,1191.24,1.35
17340,Strength,1146.71,1.06
17341,Yoga,1074.59,1.49
17342,Yoga,770.4,1.07
17343,HIIT,2714.91,1.9
17344,Cardio,1160.54,1.32
17345,Strength,1952.4,1.67
17346,Cardio,1013.84,1.15
17347,Yoga,601.15,0.91
17348,HIIT,1795.2,1.36
17349,HIIT,859.1,0.71
17350,HIIT,1370.51,1.04
17351,Cardio,959.2,1.09
17352,HIIT,1634.98,1.35
17353,Yoga,988.04,1.37
17354,HIIT,2373.8,1.66
17355,Yoga,1057.52,1.47
17356,Cardio,852.05,0.97
17357,Strength,1098.9,1.11
17358,Yoga,634.18,0.96
17359,Strength,524.22,0.53
17360,Strength,1276.52,1.18
17361,HIIT,1557.6,1.18
17362,Cardio,1213.3,1.38
17363,Cardio,1757.6,1.69
17364,HIIT,1329.79,1.1
17365,Yoga,402.23,0.61
17366,Yoga,856.09,1.19
17367,HIIT,2814.93,1.97
17368,Strength,1188.99,1.1
17369,HIIT,2616.9,1.83
17370,Cardio,1057.76,1.1
17371,HIIT,1795.2,1.36
17372,Cardio,1956.7,1.88
17373,Yoga,799.87,1.11
17374,Cardio,1038.4,1.18
17375,Yoga,540.71,0.82
17376,Cardio,1372.8,1.43
17377,Strength,1574.17,1.46
17378,Yoga,876.2,1.22
17379,HIIT,1669.8,1.38
17380,Strength,1479.6,1.37
17381,HIIT,1437.6,1.09
17382,Yoga,910.8,1.38
17383,Yoga,985.58,1.37
17384,HIIT,1489.65,1.23
17385,Cardio,1056.0,1.1
17386,Strength,2104.38,1.8
17387,Strength,1036.66,1.05
17388,Strength,1113.33,1.03
17389,HIIT,1269.34,1.05
17390,HIIT,1383.69,1.05
17391,Yoga,1044.0,1.45
17392,Strength,1578.11,1.46
17393,HIIT,1584.0,1.2
17394,Yoga,521.4,0.79
17395,Yoga,481.8,0.73
17396,HIIT,1075.92,0.89
17397,HIIT,1586.64,1.2
17398,Cardio,1304.51,1.36
17399,Cardio,1660.16,1.6
17400,Yoga,928.06,1.41
17401,Strength,951.26,0.96
17402,Cardio,1277.86,1.33
17403,Yoga,581.86,0.88
17404,Yoga,1052.08,1.46
17405,Strength,2102.76,1.8
17406,Strength,1367.03,1.27
17407,HIIT,676.98,0.56
17408,HIIT,2857.8,2.0
17409,Yoga,871.93,1.21
17410,Strength,1444.79,1.34
17411,Cardio,1317.39,1.37
17412,Yoga,836.59,1.16
17413,HIIT,2847.89,1.99
17414,Strength,1228.72,1.24
17415,Yoga,865.44,1.2
17416,Strength,1102.52,1.02
17417,Yoga,1066.49,1.48
17418,Cardio,1306.69,1.36
17419,HIIT,628.06,0.52
17420,HIIT,1707.65,1.41
17421,Yoga,904.2,1.37
17422,Cardio,1036.8,1.08
17423,Cardio,1219.2,1.27
17424,HIIT,1347.52,1.02
17425,Cardio,1201.0,1.25
17426,Cardio,1160.63,1.21
17427,HIIT,1777.08,1.47
17428,Yoga,986.4,1.37
17429,Cardio,491.9,0.56
17430,Strength,882.7,0.89
17431,Cardio,1149.12,1.2
17432,HIIT,702.44,0.58
17433,Yoga,904.2,1.37
17434,Strength,1294.92,1.2
17435,Yoga,745.12,1.13
17436,Yoga,863.28,1.2
17437,Yoga,745.12,1.13
17438,Strength,574.2,0.58
17439,Cardio,1325.9,1.38
17440,Cardio,1344.0,1.4
17441,Cardio,1306.69,1.36
17442,Yoga,830.84,1.26
17443,Cardio,960.07,1.09
17444,Yoga,814.28,1.13
17445,Cardio,1955.2,1.88
17446,Strength,1256.16,1.27
17447,Cardio,1083.9,1.13
17448,Strength,1550.02,1.44
17449,Strength,1435.2,1.33
17450,Yoga,1389.47,1.78
17451,Cardio,1210.61,1.26
17452,Strength,1937.72,1.66
17453,Yoga,918.23,1.39
17454,Yoga,588.47,0.89
17455,HIIT,1754.5,1.45
17456,HIIT,1742.4,1.32
17457,HIIT,1519.26,1.15
17458,Cardio,714.1,0.81
17459,Yoga,848.89,1.18
17460,Strength,1610.54,1.49
17461,Cardio,1788.8,1.72
17462,Cardio,1294.78,1.47
17463,Cardio,730.4,0.83
17464,Cardio,1356.98,1.41
17465,Yoga,764.47,1.06
17466,Strength,1101.6,1.02
17467,Cardio,1967.11,1.89
17468,Strength,1195.72,1.21
17469,Cardio,1421.98,1.48
17470,Cardio,1763.92,1.7
17471,Cardio,1218.18,1.27
17472,Cardio,988.8,1.03
17473,HIIT,1455.63,1.1
17474,Strength,1305.71,1.21
17475,Strength,2186.22,1.87
17476,Cardio,1056.88,1.1
17477,Yoga,1412.89,1.81
17478,Strength,1975.78,1.69
17479,Cardio,1735.46,1.67
17480,Cardio,1580.8,1.52
17481,Yoga,1379.54,1.77
17482,Yoga,820.12,1.14
17483,Strength,1475.1,1.49
17484,HIIT,1783.48,1.35
17485,Strength,1955.4,1.67
17486,HIIT,1535.3,1.27
17487,Cardio,1423.17,1.48
17488,HIIT,932.55,0.77
17489,HIIT,1306.8,1.08
17490,HIIT,2189.58,1.53
17491,Yoga,507.74,0.77
17492,Yoga,1044.0,1.45
17493,Cardio,457.6,0.52
17494,HIIT,1848.0,1.4
17495,Cardio,1287.47,1.34
17496,Strength,1360.8,1.26
17497,Yoga,800.05,1.21
17498,Yoga,971.19,1.35
17499,Strength,1967.11,1.68
17500,Yoga,534.6,0.81
17501,Cardio,1209.6,1.26
17502,Strength,1112.4,1.03
17503,Yoga,1379.54,1.77
17504,Yoga,949.54,1.44
17505,Cardio,1019.3,1.06
17506,Yoga,1512.04,1.94
17507,Yoga,862.56,1.2
17508,HIIT,2379.28,1.66
17509,HIIT,1557.6,1.18
17510,Yoga,993.6,1.38
17511,HIIT,1692.46,1.4
17512,Cardio,607.2,0.69
17513,HIIT,1501.76,1.24
17514,Cardio,466.4,0.53
17515,HIIT,1669.8,1.38
17516,Strength,2084.2,1.78
17517,Strength,2006.21,1.72
17518,HIIT,2829.22,1.98
17519,Strength,1017.85,1.03
17520,HIIT,713.25,0.59
17521,Yoga,957.6,1.33
17522,HIIT,1950.34,1.48
17523,Strength,1235.3,1.14
17524,Cardio,1119.63,1.27
17525,Strength,2154.46,1.84
17526,HIIT,1759.99,1.33
17527,HIIT,1438.59,1.19
17528,Cardio,465.98,0.53
17529,HIIT,1172.63,0.97
17530,Yoga,434.81,0.66
17531,Cardio,992.59,1.13
17532,Strength,1828.01,1.56
17533,Cardio,640.06,0.73
17534,HIIT,1823.12,1.38
17535,Strength,1253.84,1.16
17536,HIIT,2359.5,1.65
17537,HIIT,1656.19,1.37
17538,Cardio,1132.8,1.18
17539,Yoga,1073.69,1.49
17540,Cardio,1124.14,1.17
17541,Cardio,1092.19,1.24
17542,HIIT,2847.89,1.99
17543,Cardio,1931.42,1.86
17544,Cardio,1941.81,1.87
17545,Yoga,799.2,1.11
17546,HIIT,1782.0,1.35
17547,Cardio,1250.74,1.42
17548,Cardio,500.69,0.57
17549,Strength,1070.17,1.08
17550,Strength,710.86,0.72
17551,Yoga,964.8,1.34
17552,HIIT,2729.2,1.91
17553,Yoga,799.33,1.21
17554,Cardio,1246.96,1.3
17555,Strength,2308.45,1.97
17556,Yoga,580.27,0.88
17557,HIIT,1597.2,1.32
17558,HIIT,1585.32,1.2
17559,Strength,2242.94,1.92
17560,Strength,1509.48,1.4
17561,Strength,1187.01,1.1
17562,HIIT,1692.42,1.28
17563,Cardio,1340.64,1.4
17564,Yoga,786.83,1.19
17565,Cardio,997.57,1.04
17566,Yoga,567.08,0.86
17567,HIIT,2386.26,1.67
17568,Strength,880.3,0.89
17569,Strength,1814.9,1.55
17570,Cardio,1277.86,1.33
17571,Strength,1361.93,1.26
17572,Strength,2223.0,1.9
17573,Strength,733.93,0.74
17574,HIIT,1798.19,1.36
17575,Strength,1249.67,1.26
17576,Cardio,818.4,0.93
17577,Strength,1588.92,1.47
17578,Strength,2136.16,1.83
17579,Cardio,1159.49,1.32
17580,HIIT,1368.22,1.04
17581,Strength,1253.84,1.16
17582,Cardio,1333.29,1.39
17583,Strength,1110.55,1.03
17584,Yoga,1280.18,1.64
17585,HIIT,1795.2,1.36
17586,HIIT,918.76,0.76
17587,Cardio,1354.73,1.41
17588,HIIT,1395.7,1.06
17589,HIIT,1632.71,1.24
17590,Yoga,899.23,1.36
17591,Cardio,1260.69,1.43
17592,HIIT,1556.3,1.18
17593,HIIT,2187.9,1.53
17594,Yoga,827.31,1.15
17595,HIIT,1609.06,1.22
17596,Cardio,1382.4,1.44
17597,Cardio,1293.84,1.35
17598,Yoga,1405.08,1.8
17599,Yoga,1027.88,1.43
17600,Yoga,502.06,0.76
17601,Strength,2189.58,1.87
17602,Yoga,534.11,0.81
17603,HIIT,627.48,0.52
17604,Strength,2304.9,1.97
17605,HIIT,1148.46,0.95
17606,Yoga,575.24,0.87
17607,Strength,1456.78,1.35
17608,HIIT,1415.7,1.17
17609,Yoga,1370.69,1.76
17610,HIIT,2637.36,1.85
17611,HIIT,1609.3,1.33
17612,HIIT,1345.28,1.02
17613,Cardio,781.78,0.89
17614,Cardio,1828.99,1.76
17615,Yoga,748.18,1.04
17616,Yoga,521.87,0.79
17617,Cardio,1208.59,1.26
17618,HIIT,1742.4,1.32
17619,Cardio,1037.46,1.18
17620,Cardio,1046.4,1.09
17621,HIIT,1501.76,1.24
17622,Cardio,1276.0,1.45
17623,HIIT,727.32,0.6
17624,HIIT,1463.98,1.11
17625,Strength,1219.38,1.13
17626,Cardio,1770.72,1.7
17627,HIIT,1410.05,1.07
17628,HIIT,1039.65,0.86
17629,Cardio,756.11,0.86
17630,Cardio,1238.4,1.29
17631,Cardio,1045.53,1.09
17632,Strength,584.1,0.59
17633,HIIT,2790.64,1.95
17634,Cardio,1275.74,1.33
17635,Strength,1386.0,1.4
17636,Cardio,467.25,0.53
17637,Strength,1179.17,1.19
17638,Cardio,659.4,0.75
17639,HIIT,1399.2,1.06
17640,Strength,1389.72,1.29
17641,Strength,1801.8,1.54
17642,Strength,750.35,0.76
17643,HIIT,1466.42,1.11
17644,HIIT,2414.84,1.69
17645,Cardio,1055.12,1.1
17646,Strength,882.7,0.89
17647,Cardio,1307.62,1.49
17648,HIIT,1306.8,1.08
17649,Yoga,1071.91,1.49
17650,Cardio,502.97,0.57
17651,HIIT,2729.2,1.91
17652,Strength,1953.9,1.67
17653,Strength,1383.55,1.28
17654,HIIT,1780.52,1.35
17655,Cardio,1205.6,1.37
17656,Strength,1763.98,1.51
17657,Cardio,1131.86,1.18
17658,HIIT,1309.18,1.08
17659,Strength,1233.25,1.14
17660,HIIT,1309.18,1.08
17661,HIIT,2561.67,1.79
17662,Yoga,620.96,0.94
17663,Cardio,1753.54,1.69
17664,Cardio,1131.86,1.18
17665,HIIT,2170.26,1.52
17666,Strength,1113.33,1.03
17667,HIIT,1718.86,1.3
17668,Strength,879.5,0.89
17669,HIIT,1569.49,1.19
17670,Yoga,985.58,1.37
17671,Cardio,1046.25,1.19
17672,Strength,512.93,0.52
17673,Yoga,994.79,1.51
17674,Strength,1158.3,1.17
17675,Cardio,1550.79,1.49
17676,Yoga,987.22,1.37
17677,Strength,1011.64,1.02
17678,HIIT,2674.1,1.87
17679,Strength,1765.34,1.51
17680,HIIT,1942.02,1.47
17681,HIIT,1872.84,1.42
17682,Cardio,975.91,1.11
17683,HIIT,1808.4,1.37
17684,Yoga,1457.48,1.87
17685,HIIT,1416.99,1.17
17686,Cardio,1944.8,1.87
17687,Yoga,765.6,1.16
17688,Yoga,1340.57,1.72
17689,HIIT,1651.38,1.25
17690,Cardio,1056.0,1.1
17691,Yoga,1407.24,1.8
17692,Strength,1487.92,1.38
17693,Yoga,937.56,1.3
17694,Cardio,1062.94,1.11
17695,Yoga,620.4,0.94
17696,Yoga,968.44,1.47
17697,Strength,849.85,0.86
17698,Strength,1841.14,1.57
17699,Strength,1597.07,1.48
17700,Cardio,1050.76,1.09
17701,Yoga,812.24,1.13
17702,HIIT,1413.58,1.07
17703,HIIT,2181.17,1.53
17704,HIIT,2857.8,2.0
17705,Yoga,792.0,1.1
17706,Cardio,775.1,0.88
17707,Strength,1456.62,1.47
17708,Strength,811.06,0.82
17709,Strength,1317.6,1.22
17710,Strength,2246.4,1.92
17711,HIIT,676.98,0.56
17712,Strength,1274.78,1.29
17713,Cardio,1851.2,1.78
17714,Strength,1953.9,1.67
17715,Cardio,1353.6,1.41
17716,Cardio,852.82,0.97
17717,Strength,841.5,0.85
17718,Yoga,1248.0,1.6
17719,HIIT,1833.27,1.39
17720,Yoga,778.25,1.08
17721,HIIT,2614.89,1.83
17722,Strength,1393.2,1.29
17723,HIIT,1078.86,0.89
17724,HIIT,2398.7,1.68
17725,Yoga,1051.2,1.46
17726,Yoga,752.4,1.14
17727,HIIT,678.83,0.56
17728,Strength,1459.22,1.35
17729,Cardio,774.4,0.88
17730,Cardio,1222.25,1.27
17731,HIIT,1961.88,1.49
17732,Strength,871.2,0.88
17733,Strength,1506.96,1.4
17734,Strength,741.15,0.75
17735,Yoga,1467.53,1.88
17736,Yoga,1071.91,1.49
17737,Yoga,962.39,1.34
17738,Yoga,877.67,1.22
17739,HIIT,966.24,0.8
17740,Strength,1119.72,1.13
17741,HIIT,2829.22,1.98
17742,Yoga,814.28,1.13
17743,Cardio,1008.84,1.05
17744,Cardio,649.42,0.74
17745,Strength,2109.24,1.8
17746,Strength,1445.4,1.46
17747,Cardio,1197.89,1.36
17748,HIIT,1951.97,1.48
17749,Yoga,863.28,1.2
17750,Yoga,1424.11,1.83
17751,Strength,2056.03,1.76
17752,Yoga,1426.3,1.83
17753,Strength,2293.2,1.96
17754,Yoga,929.57,1.29
17755,Strength,702.26,0.71
17756,Yoga,739.2,1.12
17757,Strength,1920.28,1.64
17758,Yoga,502.06,0.76
17759,HIIT,2537.57,1.78
17760,Cardio,1091.2,1.24
17761,Yoga,899.25,1.25
17762,Strength,2084.2,1.78
17763,HIIT,1399.2,1.06
17764,Strength,1114.25,1.03
17765,Yoga,1557.6,2.0
17766,Cardio,1030.54,1.17
17767,Yoga,1060.16,1.47
17768,Cardio,931.95,1.06
17769,Strength,1587.6,1.47
17770,Yoga,1199.35,1.54
17771,Strength,1264.65,1.17
17772,Strength,1066.28,1.08
17773,Yoga,757.26,1.05
17774,Yoga,766.3,1.16
17775,Yoga,1215.86,1.56
17776,Cardio,2072.78,1.99
17777,Cardio,1294.92,1.35
17778,Yoga,448.39,0.68
17779,Strength,1475.9,1.37
17780,Yoga,956.8,1.33
17781,HIIT,2488.2,1.74
17782,Cardio,1691.29,1.63
17783,Yoga,856.8,1.19
17784,Cardio,1200.06,1.36
17785,HIIT,1515.47,1.15
17786,HIIT,666.1,0.55
17787,Yoga,547.3,0.83
17788,Yoga,851.02,1.18
17789,HIIT,1162.66,0.96
17790,Cardio,1171.46,1.33
17791,Strength,714.1,0.72
17792,Yoga,1007.16,1.4
17793,HIIT,1074.94,0.89
17794,Strength,1292.76,1.2
17795,Cardio,1390.84,1.45
17796,Yoga,1492.09,1.91
17797,Cardio,1335.51,1.39
17798,Yoga,1513.2,1.94
17799,Yoga,1327.02,1.7
17800,Strength,1813.5,1.55
17801,Cardio,1284.8,1.46
17802,HIIT,1795.2,1.36
17803,Yoga,769.76,1.07
17804,Yoga,964.0,1.34
17805,Cardio,730.4,0.83
17806,Strength,1597.07,1.48
17807,HIIT,909.15,0.75
17808,Yoga,866.17,1.31
17809,Cardio,1008.84,1.05
17810,HIIT,1715.08,1.42
17811,Cardio,537.29,0.61
17812,Yoga,784.15,1.09
17813,Cardio,1442.4,1.5
17814,HIIT,1463.98,1.11
17815,HIIT,1745.3,1.32
17816,HIIT,1716.0,1.3
17817,Cardio,1133.74,1.18
17818,Strength,890.19,0.9
17819,HIIT,1782.0,1.35
17820,Cardio,1214.4,1.38
17821,Yoga,1050.32,1.46
17822,Yoga,1401.84,1.8
17823,Yoga,929.57,1.29
17824,Cardio,1038.4,1.18
17825,HIIT,1676.4,1.27
17826,Yoga,1278.22,1.64
17827,HIIT,1636.47,1.35
17828,Strength,2273.29,1.94
17829,HIIT,2373.8,1.66
17830,HIIT,1386.0,1.05
17831,Strength,1457.95,1.47
17832,Cardio,1171.2,1.22
17833,Strength,1134.95,1.05
17834,Yoga,342.26,0.52
17835,Yoga,828.69,1.15
17836,Cardio,765.6,0.87
17837,HIIT,1586.64,1.2
17838,HIIT,1650.0,1.25
17839,HIIT,1506.05,1.14
17840,Yoga,952.78,1.32
17841,Cardio,1869.12,1.8
17842,Strength,1208.59,1.12
17843,Yoga,928.8,1.29
17844,HIIT,1574.73,1.19
17845,Strength,891.0,0.9
17846,Yoga,977.69,1.48
17847,Strength,1089.0,1.1
17848,HIIT,1150.54,0.95
17849,HIIT,2377.45,1.66
17850,HIIT,1925.59,1.46
17851,Yoga,726.66,1.1
17852,Cardio,1934.4,1.86
17853,Strength,731.27,0.74
17854,Strength,2331.88,1.99
17855,Yoga,488.4,0.74
17856,Yoga,805.06,1.12
17857,Strength,1404.0,1.3
17858,Cardio,1030.54,1.17
17859,Strength,810.32,0.82
17860,Yoga,951.19,1.32
17861,Yoga,870.47,1.21
17862,Cardio,1324.8,1.38
17863,Strength,1135.89,1.05
17864,Cardio,1112.67,1.16
17865,Cardio,1037.66,1.08
17866,Strength,1350.0,1.25
17867,HIIT,1681.9,1.39
17868,HIIT,1875.96,1.42
17869,Cardio,1313.01,1.37
17870,Strength,1284.13,1.19
17871,Yoga,863.81,1.31
17872,Yoga,1016.05,1.41
17873,Strength,1210.61,1.12
17874,HIIT,1259.54,1.04
17875,Strength,899.26,0.91
17876,Yoga,988.04,1.37
17877,HIIT,1443.6,1.09
17878,Cardio,1726.4,1.66
17879,Cardio,1851.2,1.78
17880,Yoga,1049.45,1.46
17881,Cardio,1082.4,1.23
17882,Cardio,1683.5,1.62
17883,HIIT,2229.08,1.56
17884,HIIT,1172.63,0.97
17885,HIIT,871.2,0.72
17886,Yoga,919.9,1.39
17887,Cardio,1944.8,1.87
17888,Cardio,1430.4,1.49
17889,Cardio,1019.3,1.06
17890,Strength,1357.53,1.37
17891,HIIT,2747.71,1.92
17892,Strength,1447.2,1.34
17893,Yoga,799.2,1.11
17894,Cardio,1318.8,1.5
17895,Yoga,468.17,0.71
17896,Strength,968.44,0.98
17897,HIIT,1383.69,1.05
17898,Strength,921.54,0.93
17899,HIIT,1767.33,1.34
17900,Yoga,928.03,1.29
17901,Strength,2067.71,1.77
17902,HIIT,1768.8,1.34
17903,Yoga,402.23,0.61
17904,Yoga,1176.89,1.51
17905,Yoga,408.83,0.62
17906,Yoga,588.47,0.89
17907,Cardio,1106.78,1.26
17908,HIIT,797.87,0.66
17909,Yoga,547.8,0.83
17910,Strength,1112.4,1.03
17911,Yoga,660.0,1.0
17912,HIIT,1784.97,1.35
17913,Strength,2092.69,1.79
17914,Cardio,1084.8,1.13
17915,Yoga,1062.94,1.48
17916,Strength,1624.05,1.5
17917,Strength,1460.43,1.35
17918,HIIT,1126.32,0.93
17919,HIIT,1900.8,1.44
17920,Yoga,814.96,1.13
17921,Yoga,375.86,0.57
17922,Strength,1150.49,1.16
17923,Strength,1557.79,1.44
17924,Strength,1848.6,1.58
17925,HIIT,1862.75,1.41
17926,Yoga,742.22,1.03
17927,HIIT,2327.31,1.63
17928,HIIT,2416.7,1.69
17929,HIIT,1642.61,1.36
17930,Cardio,1044.66,1.09
17931,HIIT,1332.09,1.01
17932,Strength,1953.9,1.67
17933,Cardio,1697.81,1.63
17934,Strength,1348.88,1.25
17935,Cardio,1209.6,1.26
17936,Yoga,842.4,1.17
17937,Yoga,892.8,1.24
17938,HIIT,2588.3,1.81
17939,Yoga,921.6,1.28
17940,HIIT,1315.3,1.09
17941,Yoga,811.06,1.23
17942,HIIT,931.7,0.77
17943,Strength,732.6,0.74
17944,Cardio,1363.2,1.42
17945,Cardio,1145.26,1.19
17946,Yoga,1043.13,1.45
17947,Strength,1453.98,1.47
17948,Strength,1146.71,1.06
17949,Cardio,1104.92,1.15
17950,Strength,2139.45,1.83
17951,Strength,1361.93,1.26
17952,Strength,999.9,1.01
17953,HIIT,2804.96,1.96
17954,Strength,1555.2,1.44
17955,Cardio,1196.8,1.36
17956,Strength,1438.79,1.33
17957,Strength,1112.4,1.03
17958,HIIT,1770.27,1.34
17959,Yoga,727.2,1.01
17960,Yoga,964.0,1.34
17961,Strength,1135.89,1.05
17962,Strength,1231.2,1.14
17963,HIIT,1634.07,1.24
17964,Yoga,926.52,1.4
17965,Yoga,951.98,1.32
17966,Strength,1122.26,1.04
17967,Strength,582.51,0.59
17968,Yoga,742.22,1.03
17969,Cardio,1238.4,1.29
17970,HIIT,1230.83,1.02
17971,HIIT,1706.1,1.41
17972,Yoga,905.02,1.37
17973,Yoga,751.72,1.14
17974,HIIT,2243.37,1.57
17975,Yoga,900.0,1.25
17976,HIIT,2600.6,1.82
17977,Yoga,546.31,0.83
17978,HIIT,702.44,0.58
17979,Yoga,1223.66,1.57
17980,HIIT,1306.8,1.08
17981,Cardio,1153.92,1.2
17982,Yoga,1057.52,1.47
17983,HIIT,1642.61,1.36
17984,Strength,1766.7,1.51
17985,Strength,1985.94,1.7
17986,HIIT,1572.11,1.19
17987,HIIT,1570.8,1.19
17988,HIIT,2745.6,1.92
17989,Yoga,734.4,1.02
17990,Cardio,537.78,0.61
17991,Yoga,1329.06,1.7
17992,HIIT,1568.18,1.19
17993,HIIT,1653.18,1.37
17994,HIIT,1124.28,0.93
17995,Yoga,976.75,1.36
17996,HIIT,1066.74,0.88
17997,HIIT,2271.95,1.59
17998,Strength,819.46,0.83
17999,Strength,1373.89,1.27
18000,HIIT,1504.8,1.14
18001,HIIT,2425.39,1.7
18002,Yoga,1020.7,1.42
18003,Cardio,1094.4,1.14
18004,Yoga,863.03,1.31
18005,Strength,583.57,0.59
18006,HIIT,1704.22,1.29
18007,Cardio,1021.73,1.16
18008,HIIT,2800.64,1.96
18009,Cardio,634.18,0.72
18010,Yoga,912.88,1.27
18011,HIIT,727.98,0.6
18012,Yoga,957.87,1.45
18013,Cardio,1109.81,1.26
18014,Cardio,1092.19,1.24
18015,Yoga,1208.07,1.55
18016,HIIT,2516.8,1.76
18017,Strength,2244.67,1.92
18018,Cardio,1334.4,1.39
18019,Yoga,741.6,1.03
18020,Cardio,1604.06,1.54
18021,Strength,2059.2,1.76
18022,Cardio,1325.9,1.38
18023,Strength,2092.69,1.79
18024,Yoga,1522.17,1.95
18025,Cardio,773.7,0.88
18026,Strength,1467.58,1.36
18027,Strength,1092.62,1.01
18028,HIIT,2614.89,1.83
18029,HIIT,992.2,0.82
18030,Strength,1461.64,1.35
18031,HIIT,1172.63,0.97
18032,HIIT,1392.76,1.15
18033,Yoga,786.83,1.19
18034,Yoga,1501.06,1.92
18035,HIIT,1411.22,1.07
18036,Cardio,808.86,0.92
18037,HIIT,1506.05,1.14
18038,Yoga,857.22,1.3
18039,HIIT,1258.4,1.04
